,农林牧渔,采掘,化工,钢铁,有色金属,电子,汽车,家用电器,食品饮料,纺织服装,轻工制造,医药生物,公用事业,交通运输,房地产,商业贸易,休闲服务,银行,非银金融,建筑材料,建筑装饰,电气设备,国防军工,计算机,传媒,通信,机械设备
2015-04-30,-0.046589462584740886,-0.09855722770573924,-0.03829293451520074,-0.0242581020853775,0.0683003443726043,-0.03682482990257662,-0.030719374692173382,0.0270214709037848,-0.05786012267471624,0.09308452845362723,-0.013659348245091848,-0.003072687845352805,0.036994839853303686,0.043921975305124886,-0.09985826431001689,-0.0011426644134261547,-0.028486754709488093,0.010890445305096183,-0.00021028410596896216,0.009282359445883839,-0.13536761657032376,0.013977182600776402,0.041202030996295255,0.06573855863989032,0.005148992976144097,0.014164418864028238,0.03284426336340874
2015-05-31,-0.009646601005881507,0.07761157442545766,0.0572102749585933,0.007622173336874779,0.012776674853365914,0.031017581926484128,0.016156902641562096,-0.10967078351158176,-0.02373292403347567,-0.09012963923208764,0.012538808573559697,-0.03402711387687226,-0.0049667021139598025,-0.008777250189851423,0.03485494720360416,-0.011533463489539927,-0.09829181638110805,0.03634445929171677,0.007958751737163811,-0.028712371045347705,0.0789071354170521,-0.03789559675662323,-0.009346481003896925,0.0063965500423026865,0.045897290297474094,0.016492074592736664,-0.010778749000762509
2015-06-30,-0.010635366851466363,-0.1160888517072688,-0.04183206220491905,-0.0812984474815554,-0.008477101643629295,0.0927934826145772,-0.02552658266395412,-0.029651212241160987,-0.00505193157148722,-0.12905081837667046,0.04410569027772913,0.02231988832802612,0.034321148935813735,0.04022017222944203,-0.049563469297959434,0.03829815957726124,0.017169596840509685,0.043803719180905476,0.04495297918430505,0.05066205910467167,0.07313192120904691,-0.02248590214488158,0.022308332483310524,0.04028642686676364,0.007630875534438366,-0.045377259007894806,0.0387813130958739
2015-07-31,-0.05559624282874103,0.010150218669428389,-0.08806556994753795,-0.04005521784732921,-0.11890794582054762,0.12690532297501128,-0.01762640457619915,0.003989286944204926,-0.06146413616376772,0.05120256261564763,-0.015438014468794902,0.046869650416293575,-0.05668825661868982,0.047454322061202925,-0.025694291159312353,0.012539292893340517,-0.010251657420360705,-0.04343924779830344,0.0037404035100484134,-0.010919047680909412,0.06476790231830581,0.004643484449269355,0.0822681689404908,0.043474940964304286,-0.02212802644833976,0.055802947438155906,0.026269516981681215
2015-08-31,-0.04905183890086553,-0.09121193958612359,-0.01551518951601899,-0.01362447875757812,0.13568748816389123,0.07444217967340074,0.04661332579044583,0.008956382746424098,0.039890588620808215,-0.004993278951774818,0.04956633056950391,0.017569646740064764,-0.007634433017671956,0.038149077081139654,0.046891294562911204,0.06208824357395554,0.04760466048407269,0.004242775644793709,0.006768637239457214,-0.009553128038361646,0.0615699515453417,0.08300556399587657,0.0610390060723575,0.03522367899626451,0.042574444802218725,-0.04974814734511266,0.026411148862591126
2015-09-30,-0.03103314380222428,-0.02095181094471129,-0.09198967258305618,0.04986567006624719,0.017182524931917804,-0.03172090965812154,0.044363761379193796,0.009639620544465632,-0.01044631989748813,0.06972748426072646,0.1525891893294612,0.002833282172543342,0.010231197669987993,-0.07632089290327002,0.0117354800459006,0.08603530930297848,0.012680900824181069,0.10627981191219266,-0.04155406337286524,0.05823301033529673,0.026691612181182208,0.002329008802327617,-0.04110427951753433,0.038083544410662036,0.026512624131701742,0.011325414177602262,-0.005088214178631034
2015-10-31,0.027183923366471793,0.0849730469261559,0.02847176978839778,-0.032155694180054165,0.0870688467437449,0.0027023142868855183,0.09228789496122136,-0.016672814880267867,-0.07350876229154649,0.05765447037893455,0.13748231867420804,-0.04589740399904002,0.018144036369211827,0.003558791962779511,-0.0536954082807547,-0.002281757018291572,0.05491630455359639,0.05823227556009016,-0.013597045879965942,0.005968775111841431,0.03328915548263325,-0.003016639418793027,-0.023777111706215225,0.06949104270766351,-0.03760050058468764,-0.00525388694982035,0.03480528047134497
2015-11-30,-0.022818316925437322,-0.0303189937411992,-0.09375177530978342,-0.003015371775733966,0.06234865299696959,-0.1043845394325019,0.022868105129102666,0.014319576181645848,-0.07827414582512204,0.035107470091377886,0.1615275820147387,0.033622875802781914,-0.012992459133167988,0.03328451075899098,0.11343104710090982,-0.01327828651684759,-0.07234009314813074,-0.19034110412972857,0.04793908650881956,0.13911209986877204,0.0386115101340952,-0.017006935436839364,0.019400507604665433,0.009664311859516302,0.016674767444916763,0.044664431513445076,-0.02629589482634792
2015-12-31,0.0537138680926262,0.08656126314870492,0.045107859635281126,-0.030010140670055377,-0.04103090822474913,-0.0680478136743447,0.056580376802098,-0.012653264937796374,-0.07341223960657801,-0.056440221333009855,0.04313247215782451,-0.0063441360831114485,0.03977663859033664,-0.021594094164303156,-0.02419503772000531,-0.1126231862608515,0.05421700575536262,-0.0391529954619795,-0.02094110454615722,0.013680704503374549,-0.02501434481702069,-0.06497905372205738,0.018558098038774676,0.02985399790386541,0.038942525607970145,0.07715932859907794,0.08374770896869202
2016-01-31,0.04444083451928276,-0.01908740638378268,-0.04076458196296413,0.032311221743123536,0.1202257187043597,-0.016386784554412462,-0.022825450458637507,-0.04956446016994341,-0.08301964466843793,0.012666654570106671,0.02842025113521868,-0.022438374527338933,-0.008162705651136658,0.06868736679644237,0.07812823579689986,-0.052402732096823904,0.02374906384388329,-0.08503034160017316,0.007928965262311388,-0.10470511863683551,0.04418727447928531,0.05375719238103618,0.019310935522983456,0.04721793131718882,0.020251355153202637,0.029835627987037185,0.004035680275638944
2016-02-29,2.773872416150921e-05,0.0382039534888425,-0.025349550690396884,-0.013124764630732956,0.15680420293293776,-0.006698688159824309,-0.03333591483312351,-0.04448108439917846,-0.02954655760640914,-0.004168033609561238,0.04600492803843404,-0.0376728348222564,-0.05795274186469306,0.04380186428419007,-0.018193722888276257,0.003272112067277542,0.0730074945781806,0.10011186323573319,-0.006164797101265342,-0.0745919196210958,0.021218713384074314,0.045045812459867836,-0.007177942273223793,0.047549276510386485,-0.008023805049053503,0.009546777965590236,0.10362510696317748
2016-03-31,-0.004948356355684743,-0.06856581305023804,-0.06191707603300209,0.11676466613571511,0.039408267917026354,0.02477617479576388,0.05552751251287176,0.03173256471021223,0.07384368659684822,0.05105571481005461,-0.1330941318512677,-0.0463158467516008,-0.0668152396405533,0.08309624540282555,0.14462969165884734,0.023596420290612295,0.03459937667474516,-0.05799215474146052,0.018187432152236654,-0.07248359076204876,-0.013224573091703815,-0.05264825829942824,-0.0012309653212595343,0.03019002803804981,0.06259311492092483,0.02631527498954587,0.0026100472063030344
2016-04-30,0.0012393957432723188,-0.049261522165509414,0.06271942933897698,0.010222740514343825,-0.00287446330549078,0.019745282570349694,0.05147174830094703,-0.019191841071522272,-0.10497903912140163,-0.07137048321649464,0.1134696841490247,0.009007710740705353,0.07199045507432146,0.028010956182625932,-0.09660568327991102,-0.022713430909894364,0.03727131739504948,0.1950652011220672,0.022618199115037756,-0.007187269745142083,-0.03288007013518252,-0.06514402027427135,0.028292957072885122,0.052777187740594145,-0.0016225105912560291,0.06810340653797714,0.0026991371719386967
2016-05-31,-0.044500310133811775,-0.10081035254840023,0.004605106386607003,0.07356004061961827,0.11533554412835498,-0.107755449183995,0.0019534206853881932,-0.005013532686009379,-0.03892772864654559,-0.07179074630175974,0.024951895871678877,-0.042995064277596556,0.021485252159090876,0.07134197274857519,0.018951761923045797,0.10773029305814266,0.11172743697681259,0.012904058342226174,0.043100169547616425,0.005302750795892958,-0.07176173552480335,0.030100416130086637,0.022493485864008966,0.020331788459337335,0.0034989328335399434,0.026921733695492008,0.06897494762607356
2016-06-30,-0.020644487860722944,0.029087230042955728,-0.05149193122752906,0.025712404324202125,-0.1401062517981119,0.05032826376491472,-0.07321087936791824,0.0511011839866798,-0.07192106976981717,0.016188135344513986,-0.03637257921934516,-0.07964075866862971,-0.0021818166185566213,-0.04424780095633938,0.04953732785717385,0.05973026223740395,-0.06508478270796009,0.03891288350359154,0.052740165512809425,0.004834496501240154,0.05682541034036089,0.007449212470402453,-0.0026102665640106177,-0.007051507880730241,0.010187449447186086,-0.011012514169055791,0.04629653243251669
2016-07-31,0.013340694555274988,-0.031117310166406488,-0.035749271999871074,0.10362262068917248,0.04979807956655035,-0.005589622134970059,0.014635527526775605,-0.028230687801466366,0.07305898482970899,-0.021489127950716537,0.06318607200146156,0.015629562858923342,-0.09016529658950712,-0.1398256784768092,0.006644982766171394,-0.03252249729330581,-0.021032215353373723,0.11317442419288033,-0.04677147900784927,0.01792548004950443,-0.012293539930816728,0.015084626904730291,-0.029012188093143876,0.0014668553499882237,-0.08308783035397373,0.01926530643204112,0.12824984727801564
2016-08-31,0.08105712127015707,0.03150504970975785,0.06365699224783337,-0.10738250724745424,0.003489928264197918,0.0027797741632321353,0.031161888651000703,-0.00269179843005354,0.005283812340265564,0.020340538841349454,0.027202603102116057,0.002130752254284881,0.045307268959678224,0.027083703244787507,0.05924299133015641,0.007788582893579635,0.0023039653421168035,0.029642442827537325,0.019617715923986093,0.004404085427056675,-0.03718886487101787,-0.005834657570925662,0.04623634322666113,0.06725369842739456,0.05004388831606367,-0.003349532303966455,-0.011738247522476847
2016-09-30,0.029565682668072267,-0.013555554697634848,-0.012693811372312236,-0.027429468452336576,-0.039736193755659045,-0.06246827279734901,-0.07595552164076551,-0.033445382110706516,0.011092632425035305,0.015465237945340332,0.11486614214597965,0.08126383084800565,-0.08812479740813287,-0.022427524119497073,-0.05220907760952592,-0.0014832924757695615,0.030119019556891204,0.05596387536198348,-0.02100024125046884,0.03776672061554433,-0.003922278656499133,-0.007830784038167903,-0.01785114177592021,-0.01642598461589725,0.003715426003708562,0.07799079328164449,-0.06016059751847918
2016-10-31,0.023292175110484863,0.0484535712804176,-0.037315235024729006,0.04136595175213404,-0.03839536228328187,0.004170330842530958,-0.01985400648390786,-0.011064820769809799,0.05600536634120303,0.04363420190506675,0.0035993591548286897,0.02897537827942935,0.042667015452786554,-0.007198498814684027,0.055068552030129364,-0.006979367783524683,0.08251185965700128,-0.006518242338403618,0.04903146487539312,0.048814354508862616,0.007428489033115072,0.06660772595836953,-0.033568820516687047,-0.01947043855381218,-0.002706712401306913,0.08947993752859021,0.059095370459869095
2016-11-30,-0.048549129005216414,-0.07437326807198405,0.0817975673068011,0.012502851021512036,-0.04746902489795581,0.047333886935899024,0.04324332777311567,5.849496043803734e-05,-0.15577808608614863,-0.01300637844095509,0.001957301178098175,-0.056322305906582285,0.08833442799117469,0.026317076653872826,0.13507752931850428,0.027229818789682565,-0.00851322510427277,-0.06817509543052071,-0.05380709785106017,0.03671889212447719,0.1079238749154949,-0.014110584149516936,0.09584912599952992,0.018206143862067998,-0.018973271710942076,-0.003033281382016903,-0.053454244209245126
2016-12-31,-0.08840268472942969,0.01098426206781925,-0.054128769933636786,0.07517075919675235,-0.07926337101751704,-0.04656549038271234,0.06448454687090655,0.004139502376220751,-0.00990746620648304,0.0649589660364856,-0.04674965364051665,-0.03874825539576436,-0.04850180730141507,0.0699616556201737,-0.06178974348628995,-0.07597393730287566,-0.0750730043185185,-0.04142559362789838,-0.05768773753346462,-0.04251569567399873,-0.054461952513878926,0.00439434235624139,0.014079813777310528,-0.00634392765494108,0.10639819176504844,0.0005289558775945641,0.039235065702918556
2017-01-31,0.021963138640158617,0.12167688433633927,-0.08035590001163188,-0.01769591662147899,-0.010083615834922902,-0.0448286063839971,0.033963486058637915,0.010508925886353247,-0.040928973960276976,0.013078077352787333,0.1272570045952162,-0.03015428263360249,-0.01855330111526808,-0.025428611122632557,0.10650097230166183,-0.04046904737518965,0.026829735563409077,-0.023843627921241596,0.0291081117485009,-0.02110816809123458,0.02827826263895654,0.020007321956900127,-0.003428347635018646,0.05275068769113771,0.024965063491513756,-0.023257532003687797,0.03217907606993471
2017-02-28,-0.040309707632799625,0.010306048803581762,-0.08997894186306465,-0.05446387265793899,0.0135882586179913,0.03054346989543237,0.0973078840309228,-0.011674077106789789,-0.0158654439657491,-0.02363390282822797,0.07905544625525449,0.050884285291341445,0.022647385763169863,0.09648143036956544,-0.09559469011369995,0.03403292415771454,0.032911263209693245,0.03704645529308689,-0.018454623657583217,-0.07003144449621153,0.005161515928891746,-0.012970438700023745,-0.007888481340466689,0.04847792214008603,0.036877637906067066,0.031164150808401545,0.010413553207393452
2017-03-31,0.006893816224633854,0.03351651181324692,-0.06896051215688469,0.030327247869318577,0.00013557955056928898,-0.03343529471975564,0.03724128518637625,-0.019319578631877277,0.09581318067782375,0.058320337441741296,-0.10278286607347514,0.028065428037524646,5.842572845807768e-05,0.05455357237472755,-0.054967808707258606,0.0943829573984698,0.053632842651875956,-0.06606545633555182,-0.040942325897642406,-0.03646952093024465,0.020970359194977983,0.006407255374322246,-0.01109855032190394,0.051654299513588034,0.0323581767555725,0.01737394962270842,0.03811204834545397
2017-04-30,-0.041601133007887064,-0.07348398553940688,-0.14020775546435446,0.11818853979383805,0.013397662721383015,0.0009808139087621104,-0.0007559211831740264,0.005098133073813811,-0.06834099100908915,0.06751395051077569,0.021963616921611452,0.008525239356344558,-0.014496261533700202,0.011254315830914161,-0.05950292157664806,-0.052702539057762995,-0.0051418987191416965,-0.008299099893801683,-0.004132227145351599,0.10398024090177063,0.02586192522685044,-0.02155911733594138,-0.0010687242890440843,0.044100596287556686,0.04603069268559719,-0.021871835123363284,-0.03888456846373537
2017-05-31,-0.002917192058417127,0.02997294273932312,-0.10743146635028838,0.022807851514516028,0.07770289298948055,0.0947265533140835,-0.03906022022519523,0.04966239355981306,-0.012052026537221452,0.04746043347619555,0.053102928494844784,0.05262143373171268,-0.007155716081799271,-0.021959492701543428,-0.06792979027285663,-0.049568750192645936,0.004983950929362664,-0.006327656030032408,-0.010546958908966675,-0.10905850814024251,-0.015468041629503028,-0.03502275396722632,-0.02986466730475173,0.008370000618784828,0.007832784959260123,0.06177828552347776,-0.06587603328733385
2017-06-30,-0.0005998058402581145,-0.017506823243404822,-0.0456517285752354,0.04280558930847563,0.0944370837935424,0.09680966082498958,0.05995716899364332,0.01177905288723767,-0.004995629941048298,0.011064100733072757,-0.06159101022080219,0.02080084303681914,0.002039101287002594,0.1045740467245473,0.1167938351813072,0.004843007263065654,-0.023055786718351217,-0.015359026662940721,-0.0065442323019743445,-0.06167529170639092,-0.034094716298581386,0.040556496809120095,0.059934050930400475,0.007099766898579039,-0.016979099406693374,0.03300144184786799,-0.022526048644640598
2017-07-31,0.024252315050746185,0.01682997729557866,-0.06414536530533481,-0.08984118982213728,-0.0018886714580475354,-0.07961934459270457,-0.006313950819169427,0.0174154066861557,-0.09993978137446712,-0.07224453516441601,-0.04953466171033377,-0.002656100313440435,0.025738913855133896,0.10611756989979833,-0.017183800350990246,0.005013017197075899,0.010276244287249214,0.07664887961223883,0.007120301419448567,0.00067214946621266,-0.022851556227142016,0.021959897569321325,0.012800098870299408,0.05624811595382484,0.0010023845500710636,0.00023372487587149104,0.036570148874444534
2017-08-31,-0.0024060606159719846,-0.06257333672167105,0.03197340406501684,-0.06077017735238585,0.039027102952488305,-0.11223766586299294,0.02936060796711755,-0.030502173572294195,-0.0934135843424524,-0.07397046029173647,0.08449283414029776,-0.0387268835485014,0.003479170092012484,0.10972789329321095,0.0051557543842185825,-0.08180842855454644,-0.02554557990143699,-0.024842068174437903,-0.0005894984980910926,0.039626902748002575,0.019138887159966936,0.03771281865365964,0.03221082042078575,0.07724308567756044,0.03295069669369498,0.05243326821427059,0.05405222911784964
2017-09-30,-0.03228522445100141,0.008443263238830264,0.061375137686818106,0.019638236420212875,-0.01176608249987834,-0.04602206071060708,0.023808631746814357,0.05668005168269433,-0.028196131769279688,0.013296257305936898,-0.07756026347176434,0.037257927530005494,0.017493721129330928,0.06688719223373403,0.05432909309055864,-0.10883113670860887,-0.027150282661423487,-0.0314755184515801,0.02815110797954242,0.10944280636511419,0.07056818307243304,0.02509370478628876,-0.014639617481296822,0.006762292542977526,0.004174841932900576,-0.028473106882025125,0.0504791596533326
2017-10-31,-0.03916417476692801,-0.01694854380019757,0.04826606942631432,-0.007773655291314366,-0.04887989784108549,0.038764974449282855,-0.07333880926049703,0.010938507757844813,0.09314550390615418,0.0753355487106673,-0.0464274672938619,-0.037050961056979075,-0.0049849491677977495,0.04045297677652252,-0.014360470771831581,0.0806543940230949,0.06318296345798104,-0.14216367939878075,-0.06160510324153968,-0.024262891754217062,0.03138765372263115,-0.031204964124129042,-0.009739046686887964,-0.0026010934954749723,-0.04131295056235343,-0.002452024749855314,-0.003801307867685854
2017-11-30,0.03520637984598603,0.062395303196479505,0.0903574692250057,-0.061049013832457394,0.05638143552167909,0.09556936606692382,0.01854089824242556,-0.044862698357768904,-0.060771950528681444,-0.01747896455548021,0.06317296066421635,-0.08297996505060456,-0.025498841330317278,0.0460270190929471,-0.04396229530119833,-0.007070653219931004,-0.07435963483882686,0.1026986665848015,0.05774232263890034,0.013513801433720288,-0.02606322294218887,-0.017242532217214498,0.02665535582112758,0.01790528022267734,-0.056500252359430736,0.010647736850840497,-0.019780602953043132
2017-12-31,-0.030145854932151828,0.056006212874774836,0.04515435858665308,0.0381650348556877,0.0159620404912674,-0.003368834973157815,0.09831907580691959,-0.014786498201429535,0.004346710345513557,-0.03366306309558537,0.03965302600698781,-0.0015509428890508252,0.014603894521160881,0.08406535235668343,-0.04130034046843416,0.06473380685964106,-0.001690874825468397,0.03464582106205912,0.01566457236806304,-0.01899882338310478,-0.04213957121426289,0.012208565710033141,0.019510653614858656,-0.024659278594529477,0.05994157228558289,0.007346252962212097,0.06255648695595757
2018-01-31,0.014475445736707462,-0.06683612187218599,-0.021228103608427105,0.08259872761694571,-0.04538445705988235,0.048149861376846084,-0.06543209594215675,-0.019804191440034223,-0.07673250339529013,-0.08009009728280782,-0.054184199720098615,-0.0019587608335925833,-0.0011822085700532092,0.014647517350150224,0.023317135218558327,-0.03179824030434125,-0.012766194094403084,0.055012052863993334,-0.04246434394461214,-8.930712387928384e-05,0.0433728583295145,-0.0387947089128308,0.01349763691270817,0.07259664267546179,-0.011643150640030738,-0.037717662369951686,-0.08857832420073541
2018-02-28,-0.013313792592515137,-0.015957561210639955,-0.005223246372064122,-0.0818361935583031,-0.021337726793440828,-0.12867263500051626,0.030534929189190214,-0.030576593082811847,-0.10776494645092999,0.00036014836059027923,0.16417316226731543,-0.0064944349687193325,-0.0330384739129224,0.021835620696101534,-0.042263482432094476,0.0075380950543208775,-0.06961614212239381,0.003222306892642029,-0.09391640896796512,-0.02453487030716116,0.005943541097550932,0.008340115612532652,0.03604622161915305,-0.010341240256583006,-0.03347399664746224,0.026635857547012337,0.02004976356672531
2018-03-31,-0.028676021143004413,-0.03690294246254538,0.015530206146377425,-0.0125260142870947,-0.017490218413756798,-0.03453058049789686,0.007451431592070864,0.060932594572195825,0.13452172075508795,0.013482576119092418,-0.1208726868840066,-0.019676057662297762,0.04535397586521669,0.01966780777803408,-0.008685927194110276,0.06524617186542685,-0.05687959415581868,0.043881224837776525,-0.02822668936618748,-0.048435891018631876,0.018664532976208417,0.024558237461462823,0.07098064872035593,0.0465460198393782,0.016345084499819185,0.025953618032382317,-0.066201900044141
2018-04-30,-0.06431477795228827,-0.09401243688459139,0.0020473909812555036,0.07181338833234172,0.007290563346216199,0.03123310724554624,0.0047285334249884785,0.019724598290251503,-0.004942066596634252,-0.1459729935125888,0.0399691926965427,-0.024211043571503714,-0.06660542399319302,-0.04642099928878941,-0.035811375482568034,-0.021524402459156603,0.01892982366757683,0.02323136883274813,-0.027844147808969714,0.08874472865441767,0.025744271034949293,-0.06023877550262081,-0.005853626222080782,-0.028473720132260526,-0.0032125625334574227,0.050675183048855994,0.022818159135435466
2018-05-31,-0.037923984297258545,-0.06298930110957575,-0.011385641108455951,-0.05155940024632548,0.010287760824957753,-0.09799343159836824,-0.1040787929107122,0.044444479476927846,0.0332484471891557,0.06255062098401078,0.030256215426370508,-0.04768776118400599,-0.03961491104986606,0.04689618311271012,0.07809983624624148,0.036620460791549,0.044333733493393215,-0.017560299903348515,0.043206119230581534,0.06355816417394229,0.0012698617245773024,0.014672835158601742,0.013602348551916246,0.02779745055330487,-0.007313768390423272,-0.009002079573468987,0.09829262772824249
2018-06-30,-0.01952409760156328,0.0317707303721202,0.03338810964676692,-0.004659996468621731,-0.00185121350822851,0.013017179197526058,0.008179578382273758,-0.06500780150106054,-0.05521476859639578,-0.047539506507252895,-0.12924639069463373,-0.02472042013861967,0.048120869712293075,0.055308181387973755,0.04480186496329794,0.01341533127129474,0.05305136673419063,-0.026447219599353117,-0.02747530129490475,0.008117164089033213,-0.04854884327282882,-0.003353071539674522,0.008663033759020675,0.009225393251084922,0.05588399362653469,0.1075513227988622,-0.01662240591617234
2018-07-31,-0.04036581970706741,-0.079166909009849,-0.12444225575168717,0.052091951624376076,0.09830058829819076,-0.03783884985152178,0.008616419059390522,-0.053647452689003824,-0.002178446418311246,-0.05916391847711547,0.12032470575552215,-0.012846242966551916,-0.0022899409249438635,-0.021861544140377692,-0.0194304941090924,-0.042658423520596886,0.03670195185179705,-0.07699888587669985,0.09547783997587951,0.019271152779753078,0.07238311117672613,0.005669079504189966,0.040015979996901624,0.007596590194293951,0.009609671049152868,-0.037572797353089195,0.05340368959859838
2018-08-31,-0.020469409265019427,-0.00622494420965822,-0.005524204108284437,0.08763515334533403,0.07651002501580112,-0.018701395170907884,0.016911059705156332,-0.008456080825816762,-0.05320402676890283,0.0037779295216608683,0.058805021284991266,-0.010749926611697457,0.10409179514874674,-0.07047574867153263,-0.020777456479966417,0.01897759333869532,-0.07305326821260359,-0.006312203416444114,-0.051246321099112785,-0.06487594129259772,-0.0010396501099657297,0.021800924825967367,0.05801797218305526,0.048029947981007695,0.028673385865778646,0.008525600000468508,-0.0003781275773824984
2018-09-30,0.0029040787586240243,0.008124500919305661,-0.06894028766293359,0.007330956748610569,-0.005856046569376307,0.06630160166567106,-0.07463741544203611,0.021950782350173365,0.062281499564320934,0.0227059899701453,0.056349082129362967,0.023043435185763968,0.03624283846485425,-0.017105611183204025,-0.018106690178482012,0.005884217533462103,0.0018202358907548708,0.04117106376484128,0.08133819758433047,0.09516325079301464,0.003835529587504138,-0.010122377971236409,-0.03329014608323107,0.07584453691539438,-0.014272581470428047,-0.08922206787385678,0.05649670564146865
2018-10-31,-0.03890346749806736,-0.06738087074501664,-0.039780702135238634,0.014161581991362198,-0.027140833744243118,0.008056393774148133,0.0005001478403870196,-0.01801225050266176,-0.04249398288426487,-0.01996234895587395,0.009612844105490452,-0.04765214347780754,-0.001565437292864499,-0.007359671781884941,0.1268680056732436,0.0653837618628154,0.07250363783623155,0.13814855173520085,0.02512869770115731,-0.03906522931039167,0.0011657211220869055,0.06701648547758389,-0.03403424831647511,0.01509631675961537,-0.04523190456446405,0.003817572869504,0.07443598976429165
2018-11-30,-0.017610097170556352,-0.018449923978802775,0.09253838945616653,0.002487845610830111,-0.07229037681858236,-0.018733834116134072,-0.026796632916674015,-0.04374081919420976,0.060079186311050956,-0.0114696850593488,0.16992541477633716,-0.011475858389926052,-0.00674638701423189,-0.01076523109182322,-0.021146426822284823,0.08095845387491397,-0.07309193422999878,0.13787814430764667,-0.042980221970416184,0.04553853673130529,0.02948731345951991,0.026177534762615598,0.00637942179351776,0.02104932481771866,-0.0144931639480947,0.031528795996831546,0.022867713584804168
2018-12-31,-0.03398264480251744,0.024428421115147092,0.06713207365566758,-0.01850639275352206,-0.03154327140137652,0.006828673434102258,0.0575480640387109,-0.026646859815018062,-0.1264918225445726,0.0007583187313666417,0.05797146297753858,-0.05949402411739107,-0.0588312894013417,-0.02433985946902179,0.11896282128253294,0.05436955905312961,0.0015453264361957719,0.004289805307829473,0.0710073794908217,-0.011308398301793351,-0.06276670616984034,0.04115128420056687,-0.02771911560001008,-0.04983054097130543,0.026489225741357876,0.06717034674723568,0.0019032204385392819
2019-01-31,-0.04100036948656666,0.041742229023486885,-0.016638143462312203,-0.020856115421660312,0.06660632189578891,-0.04236706216326345,-0.07772482285366666,-0.011402235417168269,-0.1372366162137608,-0.020753307964838298,-0.08772023074718621,0.0416219437888018,-0.005261918774424019,0.024240282815556995,-0.11491862365004515,0.06253762453150129,-0.05495565912539421,0.0038202364105274153,-0.05648557440629595,-0.047929045617261294,0.003081546396326563,0.004556260730104359,0.010635624600544971,0.024135234734241222,0.012150704153527675,-0.0008156501693446939,-0.005077427038361764
2019-02-28,-0.058317454757314556,0.05212752534979449,-0.017813920575968683,-0.0173294567629948,-0.0516154759574012,0.025601076201061338,-0.020035340320019156,-0.021493829297506623,0.011842978800079009,-0.0014836196804865562,0.10822172400695093,0.02899888368331708,0.08608424841432581,-0.030417213257834905,0.01468201633600681,-0.011908013709032245,0.0070024148493322965,-0.004110050561412924,-0.018565190827717088,0.012496908435774374,0.054659281065903,0.062463559733062786,-0.025358422853093733,0.07176428841675998,0.020646064549510415,0.05864097607479638,0.04821724067571364
2019-03-31,-0.01960690229069955,-0.034268742482263255,-0.13231245086520582,0.11986932747768153,0.07109121649614777,0.08115449404135604,-0.077661877972589,-0.007609247813158362,-0.09931788840845643,-0.028274857213704506,0.13454610278188042,0.01359434064776225,-0.061835586338961517,-0.012397932330480487,0.028338997044307906,0.12507822126076035,0.11611399715250843,0.0368984123912435,-0.05809039414897937,-0.001321939605822894,0.059973977306768386,-0.002351799876881929,0.003670354071996768,-0.020836556402029468,-0.001102932505837111,-0.015284864080352543,-0.11430202463053524
2019-04-30,0.014346213189622297,-0.0316248602239497,0.0578926213578446,0.05005774993834785,-0.0896505789840043,-0.09691706908696347,0.058547424478350735,0.021785629325856187,-0.01591598120041733,0.005613642652795873,-0.0694414856037252,-0.09009708577689521,0.03312464808261459,0.030652363053766167,0.06207024962363197,-0.06016271775028251,-0.00896785190643343,-0.07921868571352372,0.04274984851870506,0.04103206750223231,0.13738392948890274,0.06326864216055378,-0.007988676682081471,0.012393151135610035,-0.022677069471620053,-0.003125051918799023,-0.037284039582334616
2019-05-31,0.061163352773846665,0.050259330070182476,0.06810485009426316,-0.0046549794139594015,-0.03897141309127654,0.022279367146935836,0.00581825970458326,-0.011773450371701664,-0.022847596621247142,0.10705652156873251,-0.16162269654188954,-0.007750422583120432,0.05424596073901779,0.020890376168523465,0.025386539611334476,-0.027225847037454606,-0.05720907328189592,-0.0005768299807891713,-0.011336765564974618,-0.02184956903434146,-7.121309949873356e-05,0.04546192265144699,0.04841025634230136,0.07494668152864425,0.005069547791214241,0.043955209883215135,-0.0042599772308594235
2019-06-30,-0.042066403405948846,-0.05008728892718606,-0.03544333378562933,-0.029424408253177277,0.002918428438159688,0.14865007980784822,0.01698807014342143,-0.0075395589592833,-0.11007367671295372,-0.001328250384479428,-0.03347860023222734,-0.007139110284057854,-0.06959334662967408,-0.05397215924989247,0.04316358182993567,-0.034921167595706695,-0.0388012024799491,-0.10205346824585951,0.06075998426591448,-0.11264669813980355,0.07851426498176255,0.05834120389782526,0.0007603126785396999,0.02234202619013466,0.03808248038554624,0.06452063764954348,0.018486737586561164
2019-07-31,0.019656692895925997,-0.019356348786631936,-0.05547907908603549,-0.01162045771160989,-0.1233725176375444,-0.039205627302371114,-0.06876059435230872,0.05965977394279567,-0.01310118624832141,0.002103851700353626,0.003707548477419999,-0.02028982147571419,-0.03827480001347967,0.021721094149606948,0.049897203090361525,-0.00736863574635583,0.060789721271178015,-0.008232832857360466,0.032439286002899075,0.004910362745830111,0.0062405221937673954,-0.018708294383178708,0.03890994051675777,0.0393863567975318,0.0332640051119241,0.021048137548801284,-0.04341972747904589
