,EW,EV,MV,MD,RP,PCRP,HPCRP
2017-01-27,-0.0009857668823721945,-0.0008629691110857776,-0.0009857668823721945,-0.0010387544502006652,-0.0008145488221131241,-0.0006503054590515455,-0.0004557577513086936
2017-01-30,-0.004195591601563686,-0.0047066480730736686,-0.004195591601563686,-0.00483644157703834,-0.004798372718480891,-0.0019871857640147176,-0.0009811744238035038
2017-01-31,-0.002130040399761996,-0.002102994285933675,-0.002130040399761996,-0.0017571744795633383,-0.0020684082286964063,-0.0006526304865530517,-0.0004838316568017132
2017-02-01,0.0018353965796419954,0.0018998341688716124,0.0018353965796419954,0.0021754804740962835,0.0019648489807149424,0.001004718388464442,0.0004766621350770963
2017-02-02,-0.0009638757758961735,-0.0008795449620573535,-0.0009638757758961735,-0.0005420799190977855,-0.0008050743606890438,-0.00045681416313142216,-8.351094539054001e-05
2017-02-03,-2.9991077047940773e-05,0.0008526070999645074,-2.9991077047940773e-05,0.001773914781443829,0.0010140760304667002,-0.0038908575990499357,-0.005109904873873694
2017-02-06,0.001715075366382693,0.0011446183205362334,0.001715075366382693,0.00027825983086689416,0.0009779208232808204,0.002072199683686844,0.004271989041354065
2017-02-07,-0.0004868786617060472,-0.0002729349354536558,-0.0004868786617060472,-0.0009463517019644177,-0.00025157659358503333,-0.0017553360162282068,-0.002398570429170591
2017-02-08,0.004032995228608056,0.003599365341492842,0.004032995228608056,0.0030000452280151417,0.0034830036012562645,0.004924275324859715,0.005711952181193825
2017-02-09,0.00645280787075236,0.006345534656636066,0.00645280787075236,0.0062384090921499815,0.006313844075262755,0.005357602951893653,0.005278805990184705
2017-02-10,0.0029557159154190286,0.003097837123435948,0.0029557159154190286,0.0026582097082839054,0.0030833189460267112,0.004470983603230308,0.0023026191455634342
2017-02-13,0.007136670308732753,0.006879069693560653,0.007136670308732753,0.006363192840085278,0.00679840701373924,0.00736338813392305,0.007315316580521568
2017-02-14,0.0003780487316293475,0.0006110309593248592,0.0003780487316293475,0.0013640340033436748,0.0007032458480859499,0.0003145805037585028,-0.0008225615256798063
2017-02-15,0.002795276320637172,0.0038065175035089044,0.002795276320637172,0.002867261098019673,0.0036732554280368857,-0.0005224461700779985,-0.003941052039689112
2017-02-16,0.001443922630969758,0.0008757514897704969,0.001443922630969758,0.0007656949153956894,0.0008355139967538595,0.003627546780352009,0.00446235354260724
2017-02-17,-0.0031942867811309635,-0.0023723702409231694,-0.0031942867811309635,-0.002611713282589849,-0.002213923603019416,-0.00479266799447903,-0.005367862651976897
2017-02-20,0.006497299103828095,0.005434810216669954,0.006497299103828095,0.004365073661061304,0.00529802323426208,0.01111484626430516,0.011466558502355428
2017-02-21,0.002958068546160108,0.0026419828700898337,0.002958068546160108,0.003479374188725804,0.0028262750734097974,0.002973386255426048,0.004960024962498943
2017-02-22,0.0036916798384689542,0.003344727918252777,0.0036916798384689542,0.0023779866667165378,0.003148630116066188,0.0023923855104567996,0.0025205897801276866
2017-02-23,-0.002613425287657068,-0.0026509468196718932,-0.002613425287657068,-0.0017279075302941624,-0.0026111034051767923,-0.004124727741253807,-0.0021307208226800938
2017-02-24,-0.003224026686834868,-0.0031018407218859683,-0.003224026686834868,-0.00189632693726907,-0.002899768503038743,-0.0012397176072619983,0.00023209884216089866
2017-02-27,-0.0032829672138621206,-0.0024609851740694244,-0.0032829672138621206,-0.001963350409563719,-0.0023358672965864114,-0.0060313927224263045,-0.00745973028152325
2017-02-28,-0.0004270206959599818,-0.0010002214241593517,-0.0004270206959599818,-0.000997514487602097,-0.001024884967099773,0.0007826768598955456,0.0020145247560066255
2017-03-01,0.008383279537071126,0.009237233174050048,0.008383279537071126,0.010049355511656284,0.009423735825730679,0.0045773572607364435,0.0035234078013745016
2017-03-02,-0.00392721717555743,-0.003929049472327639,-0.00392721717555743,-0.004207217599098376,-0.0040108108674434565,-0.005874134100540102,-0.005329268533522244
2017-03-03,-0.0011286980663256206,-0.0012237282240598404,-0.0011286980663256206,0.00041550711286770874,-0.0010545076646284257,-0.0015405778797898907,0.0007188153666610369
2017-03-06,0.001142049818443216,0.0001766104360835605,0.001142049818443216,-0.00013367894218229237,0.00010384878991283753,0.0032973873300082552,0.006645699684525209
2017-03-07,0.0007399801939596095,0.0003733756792280759,0.0007399801939596095,-0.0007070054572627667,0.00024380770331123333,0.001381404536151985,0.002206952705345173
2017-03-08,-0.00015396232482807606,3.0087139322634604e-05,-0.00015396232482807606,-0.00044020753940530387,-6.662142908430864e-05,-0.000614639868878753,-0.002526027328621753
2017-03-09,-0.004881293599775768,-0.004301765380932309,-0.004881293599775768,-0.002719034761954282,-0.004065965472070897,-0.0054900633227374955,-0.005708475694443782
2017-03-10,0.0012315463327219538,0.0014810910170676298,0.0012315463327219538,0.0019414840074264193,0.001559940783346487,0.0006970744053603741,0.0008496170775375949
2017-03-13,0.006802318795532776,0.0061450128569079734,0.006802318795532776,0.004483488851785923,0.005924036720414632,0.00809924135252781,0.008366560761732736
2017-03-14,-0.0011705575640379843,-0.0012891017840944692,-0.0011705575640379843,-0.0024765251611031194,-0.0014026039464236806,-0.0006970226828410188,-0.00181963836437163
2017-03-15,0.0016921510231442292,0.0022416093006278684,0.0016921510231442292,0.00315034810229652,0.002440729561280974,0.0021579146740562257,0.0013701014694886431
2017-03-16,0.008079943335022136,0.00749014175746362,0.008079943335022136,0.005516803043298349,0.007102744321687615,0.006032773750392198,0.00663680562143623
2017-03-17,-0.0032107521757067554,-0.0024866462844142954,-0.0032107521757067554,-0.0023981425500742507,-0.0024898088905754355,-0.0072362233911189636,-0.0085549061593805
2017-03-20,0.001164062525961099,0.0010142095159063106,0.001164062525961099,0.0004130818502629351,0.0008970318670832537,0.001000253051943981,0.0011552445830073095
2017-03-21,-0.001993668338374807,-0.0033822386099567397,-0.001993668338374807,-0.004524729356175477,-0.0037569637971164166,0.0017255048445522256,0.0031889329309413733
2017-03-22,-0.004894539348613432,-0.004486101469475444,-0.004894539348613432,-0.0023903414824407738,-0.004153856077170097,-0.004386108578187817,-0.004615982333886313
2017-03-23,0.0031480906342244985,0.0027928429424918205,0.0031480906342244985,0.0020247900070989233,0.0026978777630701,0.0033132613494067814,0.0032104644512007713
2017-03-24,0.0025064997228152978,0.002043801912767408,0.0025064997228152978,0.0016343035683633108,0.0020323589585079546,0.005718419462198584,0.005590348876592419
2017-03-27,-0.003968085968413481,-0.003654721804412879,-0.003968085968413481,-0.0021734509651347793,-0.003487677560907056,-0.0031247133141036857,-0.003854135456184388
2017-03-28,0.0037090918931028467,0.0043982303013815685,0.0037090918931028467,0.0037954976936292574,0.004407955588972055,-7.125742968119554e-05,-0.0012378572853671513
2017-03-29,0.0010267444898448958,0.0014307535139339344,0.0010267444898448958,0.0012092411775162684,0.0014308312548400744,-3.9078978971326185e-05,-0.002359215086826617
2017-03-30,-0.0037500752986387807,-0.0024975471135697657,-0.0037500752986387807,-0.0017527834999287856,-0.0023728284516070543,-0.0058703705941211895,-0.009661350616927702
2017-03-31,0.0008500352522545272,0.0007261599108034633,0.0008500352522545272,-0.00023454899486771512,0.0007552014379493447,0.005008774013980228,0.0044001454082182425
2017-04-03,-0.001045017499133741,-0.0010532956780743986,-0.001045017499133741,-0.001246690167205565,-0.0010636546696701195,-0.00011331101469212038,0.0002708571884121258
2017-04-04,0.0010584486766829215,0.001024011633679392,0.0010584486766829215,0.0010390246543579321,0.0010007348697258934,0.00013998319674581427,0.00011111997269099644
2017-04-05,0.005540205375311837,0.005164502018077168,0.005540205375311837,0.005423468615854677,0.00523870546373855,0.011627573284419285,0.012072005856276956
2017-04-06,0.0004400489381929587,0.0005688023170038927,0.0004400489381929587,0.00032745266732110516,0.0006369790907299296,0.002262566913496603,0.0021221379392690645
2017-04-07,0.0010227852991422774,0.0009178660398889817,0.0010227852991422774,0.0011500410921575555,0.000908105264897137,6.407065051769642e-06,0.0007832887177462505
2017-04-10,-0.0021638147912075604,-0.0019791347151683876,-0.0021638147912075604,-0.0011496524267557854,-0.0019438485742682308,-0.0036044148253009047,-0.0031283311749732536
2017-04-11,-0.0003829879323314809,-0.0003281548789838011,-0.0003829879323314809,0.0007681906468458157,-0.000196412303406952,0.0020796537768974417,0.0021173615830195405
2017-04-12,-0.0013308717928084011,-0.0015023217370473182,-0.0013308717928084011,-0.0032061966477092713,-0.0017002960953006279,-0.002576753863673436,-0.0011010575352425355
2017-04-13,-0.0016299508942775323,-0.002018129664351538,-0.0016299508942775323,-0.0020953091621099982,-0.001995655461674335,-0.0012984776364175503,0.0008429950103867805
2017-04-14,-0.003557301072147992,-0.003381973774780209,-0.003557301072147992,-0.0036948147754502156,-0.0034767085616167473,-0.006835239259584254,-0.006855919959567551
2017-04-17,-9.49097592500835e-05,0.0005733762606611511,-9.49097592500835e-05,0.0007299223559260573,0.0006226899640152685,-0.0016769399071632327,-0.0015708482879905905
2017-04-18,-0.009682765437662616,-0.009253389451462713,-0.009682765437662616,-0.00898012305706489,-0.009036468311044958,-0.007431688169832665,-0.00588963236489491
2017-04-19,-0.0033449339875637175,-0.003265536373332411,-0.0033449339875637175,-0.004269117076541699,-0.00331134830844493,-0.005377552445822422,-0.00446479734861344
2017-04-20,0.005426024038787104,0.005515799279056566,0.005426024038787104,0.004383411835583764,0.005442053340328111,0.0034794827579807674,0.004801004269715592
2017-04-21,-0.0011703804471057122,-0.0009362970658462232,-0.0011703804471057122,-0.0013908670604157387,-0.0009974412740642975,0.001406037784566495,0.0013247743590466556
2017-04-24,0.006299262306647782,0.006051342626791928,0.006299262306647782,0.0028087393262241967,0.005549627474425911,-0.005708634376841719,-0.006625780113181049
2017-04-25,0.00559077053914288,0.005424916103724241,0.00559077053914288,0.005170039414393217,0.005405909919830185,0.003139633323371798,0.003606818401608231
2017-04-26,0.0018797640178811674,0.0016536622721726774,0.0018797640178811674,0.0012081582876299422,0.0016131286244315621,0.0011351297224976317,0.0014894170404509135
2017-04-27,-9.007998247444454e-06,0.00018813359667830848,-9.007998247444454e-06,0.00013642210674232763,0.00027449528607858154,0.0026606453227930346,0.0006703026047903208
2017-04-28,-0.0014281239503271083,-0.0015389037119672275,-0.0014281239503271083,-0.0011388136061064457,-0.0014855191325960722,-0.0008263226706549142,-0.0020514789494306177
2017-05-01,0.0008187441016889982,0.0009716072013860886,0.0008187441016889982,0.0015251518184533472,0.001034268240958974,0.00022413361838847213,9.141196782261724e-06
2017-05-02,0.001002295344797475,0.0007910456380588281,0.001002295344797475,0.00026938422128684227,0.0007332770491239839,-0.0021591558779118416,-0.0027124289759561746
2017-05-03,-0.0018164578301649002,-0.00194498780145317,-0.0018164578301649002,-0.002248424483687624,-0.002001825393590113,-0.002795585481628372,-0.003292664301142607
2017-05-04,0.000510314705030147,0.00032607152724807055,0.000510314705030147,-0.0012183596533299945,0.00020544326217023225,-0.00155502391098609,-0.0017325902096912936
2017-05-05,-0.0024884881888920644,-0.001979177049674225,-0.0024884881888920644,-0.0025714573958301777,-0.002016397999209227,-0.004844844152572133,-0.005898366751181186
2017-05-08,-0.0038824850544760094,-0.0032723959657994946,-0.0038824850544760094,-0.002803514000827702,-0.0033803570008470924,-0.004071585551023891,-0.005772567050999128
2017-05-09,0.004303507096314279,0.0036306853132360576,0.004303507096314279,0.003481080165072715,0.003532124255593713,1.9348215724055364e-05,-0.0003294668645556432
2017-05-10,-0.0009449783769541957,-0.0005261258458306431,-0.0009449783769541957,-0.0013723703603720269,-0.0007136235175737035,-0.0023153917710766205,-0.003335176109576162
2017-05-11,0.0007332101863040321,0.0008924420606018847,0.0007332101863040321,0.0001394523863456607,0.0008454137017839246,0.003552408689599045,0.005037478989226967
2017-05-12,0.003826735192865532,0.0040603234156070065,0.003826735192865532,0.003681202232865327,0.0039803342201713615,0.009348200234990037,0.007690688869956859
2017-05-15,0.005419528112250256,0.005201441055200418,0.005419528112250256,0.00534958897867643,0.0051702576416941155,0.0037959462749867,0.0043934339565948315
2017-05-16,0.005078816574968387,0.004705097029916226,0.005078816574968387,0.005840248181823579,0.004893241806195564,0.00589402381512489,0.007309642169588543
2017-05-17,-0.008645333941645392,-0.009241084294623345,-0.008645333941645392,-0.009464546150300051,-0.009336754016766329,-0.005996106437021445,-0.00562633188472166
2017-05-18,-0.004071899022208816,-0.0034467051247928657,-0.004071899022208816,-0.0031895650905400426,-0.0033039741613034544,-0.004350071230041533,-0.003656242532980725
2017-05-19,0.0028831909245310328,0.003106934054690003,0.0028831909245310328,0.0030774367330550583,0.0031143094260595123,0.002050079004131774,0.001816083873077386
2017-05-22,0.0020929585134367053,0.002745569280777904,0.0020929585134367053,0.0022790592629592064,0.002664705794698618,0.0024242502782569754,0.002527531943911409
2017-05-23,-0.0006089026126057915,0.00012792108080176979,-0.0006089026126057915,-0.0016276159929639498,-6.571950279740676e-05,0.0027232871884040433,0.00347538075947722
2017-05-24,0.001600351666205303,0.0015994501572069123,0.001600351666205303,0.0024840340776010536,0.0017015990037328767,0.0006365415859366746,2.1664275427410105e-05
2017-05-25,0.008825369461680211,0.009322858013012168,0.008825369461680211,0.01045891022387947,0.009372027052940437,0.018824279180912246,0.016017920639511827
2017-05-26,-0.0003407586589036959,-0.00023955891641604696,-0.0003407586589036959,0.0001306660139463496,-0.0002512387393921222,-0.0014693344621042278,-0.0013391990088120074
2017-05-29,0.0006840632735019912,0.0005892023249823191,0.0006840632735019912,0.0004904284827723566,0.0005569292071455872,0.0002171723600896379,0.0003146805595054835
2017-05-30,-0.0011365475646133941,-0.001077522334802254,-0.0011365475646133941,-0.0008622410822272402,-0.0010488708115290368,-0.00017431123846237308,-0.00013276199276118198
2017-05-31,-0.00027223873316565997,-7.757341175851124e-05,-0.00027223873316565997,-0.00035706249703206644,-7.200018650046111e-05,0.0016703188366833238,0.003004850113345022
2017-06-01,0.0010608755752445505,0.0018708830113712454,0.0010608755752445505,0.0004154731614934237,0.0017248954195845335,7.112615458584629e-05,0.0019240025574927425
2017-06-02,0.004144344704754474,0.0035276143532408013,0.004144344704754474,0.004007094215978663,0.003568929313465032,-0.0012414725118112943,-0.0017087820675277961
2017-06-05,-0.0021905990822449588,-0.002495256943112828,-0.0021905990822449588,-0.0018141981894404496,-0.0023744446721885677,-0.0043007343525451845,-0.00457506921870234
2017-06-06,0.0006790642582088204,0.0008567116710402075,0.0006790642582088204,0.0007776987483193585,0.000912528623721566,0.005011670786631616,0.0058439186699969425
2017-06-07,0.004956274271658385,0.004775374057841731,0.004956274271658385,0.005324261689165194,0.004970758389929406,0.009923912374863803,0.009938089536573266
2017-06-08,0.0028899014338178534,0.003033603671637816,0.0028899014338178534,0.0024352175057108932,0.0030197099686813363,0.006554765028512679,0.007044028901083116
2017-06-09,0.0012132227955452143,0.0009327526438240097,0.0012132227955452143,-0.0008751445732220016,0.0007514936239088392,0.0033929030727197374,0.0039777470577788444
2017-06-12,-0.006193456184840331,-0.0054596830657053196,-0.006193456184840331,-0.004993051324794768,-0.00535635946812193,-0.003079474192430983,-0.0019798038041169523
2017-06-13,0.004802828718249531,0.004411708820350511,0.004802828718249531,0.004676475349124711,0.004490402682368981,0.0027392265087811127,0.0026929847110744925
2017-06-14,-0.004233192817751736,-0.00465949031748319,-0.004233192817751736,-0.004471244447632099,-0.004698906781578053,-0.010139098259566702,-0.011017614525471795
2017-06-15,-0.004390756030999577,-0.004402680907913309,-0.004390756030999577,-0.0034784739516137294,-0.004176238057241836,-0.0024394545555871377,-0.0030621016443637336
2017-06-16,0.0011761489864588418,0.0008249386611783374,0.0011761489864588418,0.00015431054591244085,0.0006871394387054153,-0.0025359074263676886,-0.001987043915186154
2017-06-19,0.010191962653350126,0.010268238043680138,0.010191962653350126,0.01049751510253729,0.010251033763771759,0.011019581192451682,0.010093957239250315
2017-06-20,-0.003689979311323896,-0.003972047860957954,-0.003689979311323896,-0.004524748572872166,-0.0039710396592975965,-0.002359858285434509,-0.0023335355778905382
2017-06-21,0.0012909566364738985,0.0018191420453168852,0.0012909566364738985,0.0018117199028853275,0.00196501017211535,0.006709529983836344,0.009389866977189434
2017-06-22,-0.0012342101616806924,-0.0007787206447690422,-0.0012342101616806924,-0.0015991810397645112,-0.0008937516351603372,0.0012082020349853154,0.0005854464927534664
2017-06-23,0.0023379462631025146,0.0025630394897534514,0.0023379462631025146,0.0023654899310681246,0.0026602037811978914,0.004771484918793428,0.0075263358211983674
2017-06-26,0.006645577458169335,0.006151802726633124,0.006645577458169335,0.005504592931496673,0.006133757319648283,0.008212926145087035,0.011268760907236712
2017-06-27,-0.003074170580506983,-0.0032195752735482315,-0.003074170580506983,-0.0038809047292735067,-0.003307506892465734,0.0018802194450789622,0.0012494563408879797
2017-06-28,-0.0025050679585686417,-0.0018892480316097708,-0.0025050679585686417,-0.00017115220015305563,-0.001674884942078074,-0.005669587026819585,-0.0072278716216640435
2017-06-29,-0.0026180420406657057,-0.0025208440586621966,-0.0026180420406657057,-0.0028003137705061238,-0.002507082901511811,0.004020021134116261,0.005242315884459163
2017-06-30,-0.0026191450476067512,-0.002447128227055999,-0.0026191450476067512,-0.001590000480142692,-0.002302433175700505,-0.0014981208906375018,2.0247183038469944e-05
2017-07-03,0.003160894974409765,0.0028389312012220783,0.003160894974409765,0.0021323639042831206,0.002739272126618305,-0.002979640754717826,-0.000578442821787857
2017-07-04,-0.0057807172343369,-0.005431035128056198,-0.0057807172343369,-0.0052217481969664805,-0.005284708461496298,-0.007797106068559417,-0.005970596960719134
2017-07-05,0.00599496468210395,0.0058764927776877125,0.00599496468210395,0.0061061160551162666,0.005846752681039724,0.00954750509238231,0.008765760281189677
2017-07-06,-0.003313900753693977,-0.003606400543238365,-0.003313900753693977,-0.0035787756932409345,-0.003717207422195142,-0.0013669306894045186,-0.0011914345724096252
2017-07-07,0.0002574413288397885,0.0007213215144848117,0.0002574413288397885,0.0021312925024707685,0.000968967696937222,-0.00021256881186819388,-0.0005778270662852636
2017-07-10,0.00107862477230332,0.0013042186065000897,0.00107862477230332,0.0020340297548363307,0.0013105682993717169,0.0006108364304100178,-0.0014674761426271014
2017-07-11,0.0020078742944957414,0.0017736668451938048,0.0020078742944957414,0.0003999473326934303,0.0016073976528050123,0.004856497074392381,0.0016743066982858046
2017-07-12,0.006478790235863589,0.0064653625524691664,0.006478790235863589,0.006062759999891153,0.006476671083944222,-7.841946787483104e-05,0.0010650329853721374
2017-07-13,0.005427780782139438,0.005171259219827846,0.005427780782139438,0.0051933495021748485,0.005067537258199992,0.007015087202385383,0.006025211654354167
2017-07-14,0.0015777328549774507,0.0018207385507550146,0.0015777328549774507,0.0020549405482711506,0.001856098538447653,0.004017584903992532,0.0019755245040435202
2017-07-17,-0.006985600248785169,-0.005970278165317173,-0.006985600248785169,-0.006970438745413487,-0.006129279553877404,-0.008243357844300272,-0.013856069353271881
2017-07-18,-0.0006193363585646335,-0.0006394098860471433,-0.0006193363585646335,0.00145370773895798,-0.00040903543995702164,0.0005379211925562847,0.0009325798171351618
2017-07-19,0.010168501689637809,0.009818639342459266,0.010168501689637809,0.009692528820280648,0.009778199906824039,0.014286018141838872,0.01376613867607783
2017-07-20,0.0024723317464845048,0.002474010738619834,0.0024723317464845048,0.0028277986041537894,0.0024722514003231127,0.003984455062722898,0.003901407799836044
2017-07-21,-0.00502733018550248,-0.004955017723236718,-0.00502733018550248,-0.002976539505869712,-0.004699152584744452,-0.005179529053979379,-0.003875602265294035
2017-07-24,0.0018651354042274722,0.0015452956303975292,0.0018651354042274722,0.0022949244814248785,0.0015856908126146033,0.003618851053199849,0.0031544921035811923
2017-07-25,7.434658111462385e-05,0.00029554142215522134,7.434658111462385e-05,0.0006814201355902957,0.0003324398607389055,-0.004612510610270724,-0.0028089167288754442
2017-07-26,0.0007434710578013401,0.0006517270789831794,0.0007434710578013401,0.000747652575954259,0.0006385181175638792,-0.002348540493478411,-0.0026585090678744646
2017-07-27,0.000943024880434245,0.0005846151255448792,0.000943024880434245,0.0006403996984547364,0.0005578619940524195,0.0008343989243433837,0.004028541957388164
2017-07-28,-0.0027796134003453014,-0.002731925671397497,-0.0027796134003453014,-0.001863471053407584,-0.0026174031415669248,0.001261968763031953,0.0005514644638191877
2017-07-31,0.0026104735601901433,0.002140396654556768,0.0026104735601901433,0.003357195717916689,0.0021476818098787273,0.0035826136719860863,0.0030840162935000855
2017-08-01,0.007337159395968019,0.007159542860130666,0.007337159395968019,0.005711023650226887,0.006931814665476556,0.008201869177807552,0.007647068339719198
2017-08-02,-0.0017529302207871223,-0.0016435176108062595,-0.0017529302207871223,-0.0013453967198264695,-0.0016127603799987672,-0.002159519124683535,-0.0022722818527166895
2017-08-03,-0.0023219872832703466,-0.002362566969350938,-0.0023219872832703466,-0.0020687518779792446,-0.0023298882448503063,-0.007449888901558076,-0.005656763039597742
2017-08-04,0.000941730709314591,0.0010016728127297207,0.000941730709314591,9.858123493180197e-05,0.0009247804471878175,-0.003194350018299683,-0.0045448504695313335
2017-08-07,0.004102348342855136,0.0038560279944652087,0.004102348342855136,0.0046836037003229365,0.0039299546667090944,0.004584644949865257,0.005062560440347714
2017-08-08,0.0014849194027382454,0.0012391651293201054,0.0014849194027382454,0.0005855956834151662,0.0011392877184443757,0.0015272008907388256,0.0017553359514878289
2017-08-09,-0.004003721861391589,-0.003889398368609701,-0.004003721861391589,-0.0024904777920843127,-0.0037067562538520616,-0.001476746714362553,-0.0007957397455313289
2017-08-10,-0.01063188135665518,-0.01076577487558613,-0.01063188135665518,-0.011411045897645624,-0.010948350382930582,-0.00663494977891905,-0.007441633503945169
2017-08-11,-0.011475712766293797,-0.010599339603673461,-0.011475712766293797,-0.009900683061752902,-0.010285511649844028,-0.015095363949462839,-0.013881858906069409
2017-08-14,0.013191185664486911,0.012715810130178206,0.013191185664486911,0.012755105649106993,0.012765800650529619,0.013033754325670518,0.014732425587878054
2017-08-15,0.002078956614558218,0.001986821146651214,0.002078956614558218,0.0015507551803940025,0.001919337880243472,0.0021475048449470222,0.0035107609175442744
2017-08-16,0.0035990334313613145,0.003326287106205626,0.0035990334313613145,0.002517485505038651,0.0032590345385476336,0.00026808835343401354,0.0013668982849433275
2017-08-17,-0.0031050791364958456,-0.0038531019966111463,-0.0031050791364958456,-0.00468785490266358,-0.004146473007294089,0.0018680709195203517,0.0003089224328812252
2017-08-18,-0.003983413967866077,-0.003672482598777038,-0.003983413967866077,-0.0032381806311537593,-0.003614164707145432,-0.0003283379276351543,-0.0016734766591365888
2017-08-21,0.0016041617854762476,0.0013767134986673163,0.0016041617854762476,0.0019498092286505673,0.0014278498223010594,0.0030834804674356154,0.0038497163982075043
2017-08-22,0.007989522476238055,0.008130186661282056,0.007989522476238055,0.007548528197680413,0.008107281763198013,0.005100946783719518,0.0047883622527565605
2017-08-23,-0.0016815033967867129,-0.0015381688758248076,-0.0016815033967867129,-0.0019703951516996856,-0.0016318288344874452,0.00020916435990816161,-9.667919583518287e-05
2017-08-24,-0.0009765328297327769,-0.001138145286552939,-0.0009765328297327769,-0.001760671123162155,-0.0012043669102344738,-0.004189125718104072,-0.004010302092731158
2017-08-25,0.008229937863967062,0.007730241704365728,0.008229937863967062,0.007460714233098106,0.007556662131699203,0.013330913635869879,0.012698756288599001
2017-08-28,0.00455174633701934,0.00433796203790058,0.00455174633701934,0.004427323774941268,0.0043342613697388895,0.009624905845884865,0.009756280671321019
2017-08-29,-0.0040493413181690915,-0.003753500297254524,-0.0040493413181690915,-0.0022446909445475115,-0.0035573330749280063,-0.0025606861845519882,-0.002026822839592272
2017-08-30,0.005015284294296641,0.004796616079278586,0.005015284294296641,0.005496709266804206,0.00490685177574152,0.002056956232311725,0.002131019945120145
2017-08-31,0.001603862202476093,0.001995988099790175,0.001603862202476093,0.002735989710952029,0.002163586161353916,-0.00160306026863586,-0.0005349023351968712
2017-09-01,0.0029383710867760203,0.0027480185458080954,0.0029383710867760203,0.0025900890530021255,0.0027446184453662073,0.0022291322303458275,0.002429152018771927
2017-09-04,-0.0008780131198157134,-0.0007792358258190027,-0.0008780131198157134,-0.0005325801530744966,-0.0007028403306411173,0.0023010116917167108,0.002711195196335729
2017-09-05,-0.0008863028474317311,-0.0012598564830845192,-0.0008863028474317311,-0.0018196133879370786,-0.001432092046580043,0.0015567481586434488,0.0016467380984190381
2017-09-06,0.000427170671772912,0.0004202591451208225,0.000427170671772912,0.0006069183282648809,0.0005217018817980951,-0.001098430963259118,-0.00011186601018240286
2017-09-07,-0.0014607872292042147,-0.0012849554758534616,-0.0014607872292042147,-0.0021765691936055237,-0.001321412888630131,-0.003659558056715254,-0.0046947870328819434
2017-09-08,-1.285414974040345e-05,-0.00034783951905642497,-1.285414974040345e-05,-0.0004399546721354339,-0.00041169522304570735,-0.000924204614645488,-0.0006010784895273665
2017-09-11,0.007691578483382876,0.0075097366444548536,0.007691578483382876,0.008068851429631005,0.007648831063869509,0.002599007040663414,0.004321412999831369
2017-09-12,0.002348839753548099,0.0024638483848564686,0.002348839753548099,0.0023324393049557164,0.0024453230919354485,0.00310085902788626,0.002385345278233557
2017-09-13,0.0004471174008236236,0.0003899402681430797,0.0004471174008236236,0.0006551791423604716,0.00044353730148585156,0.0009817686277213845,0.001095722186876112
2017-09-14,-0.0037571104858208464,-0.0037940719094594283,-0.0037571104858208464,-0.0038693837733447868,-0.0037705431015907435,-0.003349794678689965,-0.0034070179608660985
2017-09-15,-0.0019464248769571154,-0.0017922121727914275,-0.0019464248769571154,-0.0021536385371229436,-0.001742219027488323,0.0005139416056806171,-0.0009897717943500386
2017-09-18,0.005337998766213376,0.004892807249346817,0.005337998766213376,0.004733812890424627,0.004836212083323695,0.003566829081396445,0.005219506738032238
2017-09-19,-0.0016940741186881399,-0.001320464868042962,-0.0016940741186881399,-0.0010283070415921507,-0.0012865666213846749,-0.002377170885435211,-0.0031153913893565786
2017-09-20,0.0023300761294946922,0.0019465983462042416,0.0023300761294946922,0.0015661979053120843,0.0019417085829737772,0.0022335114248108884,0.003525543094561801
2017-09-21,-0.001548297942820268,-0.0014668569232816357,-0.001548297942820268,-0.002681424604173306,-0.0016523890573105916,-0.0012915325161927398,-0.002367009276366524
2017-09-22,-0.0012454552735875078,-0.0007700120896237693,-0.0012454552735875078,-0.0011856609313242994,-0.0007854531185887733,-0.000562138269285007,-0.0007991490396568112
2017-09-25,-0.006886482123314805,-0.006204650977067073,-0.006886482123314805,-0.006145336840605732,-0.006237853396806472,-0.00576099890320981,-0.006580617520778454
2017-09-26,0.0011749777666159842,0.0009335717843734102,0.0011749777666159842,0.0009650549612361869,0.0009483509011528817,0.0008301461220629374,0.0008293795335549365
2017-09-27,0.004352457975963014,0.004103753990927508,0.004352457975963014,0.004485209629917676,0.004247876613688792,0.0017395924866318278,0.002483784924938717
2017-09-28,-0.0015176654666700729,-0.0010616228516362085,-0.0015176654666700729,-0.0009975256793998664,-0.0010312723824846093,-3.761554438187511e-05,-0.0007632780895388016
2017-09-29,0.00546002503303508,0.005423749930265602,0.00546002503303508,0.005422401207195992,0.00541864106606172,0.00440347199063112,0.004527445769166881
2017-10-02,0.0023322828734666716,0.002544279809572156,0.0023322828734666716,0.002436861986620999,0.0025510760805224734,0.0006686682779721541,0.0009477873065869644
2017-10-03,0.0063875781880029115,0.005529881001262397,0.0063875781880029115,0.004376790678954738,0.005382000027539343,0.001768206337700044,0.002486176075782005
2017-10-04,0.0019576555653018184,0.001741155110625689,0.0019576555653018184,0.001497053166735912,0.0017026388078753049,0.0008885178716322294,0.0006349489286587342
2017-10-05,0.0019645926624332977,0.002269033049925278,0.0019645926624332977,0.002706818537600482,0.002377683384350489,0.0007063976634917529,0.0011327224377248718
2017-10-06,0.000484392936302253,0.00036369975883207773,0.000484392936302253,0.0003211114673291539,0.00035073049171628894,0.0001996453577460804,0.00011432312915110607
