date,signal_type,mean_return,total_return,num_positions,industries,cumulative
2024-02-05,long,0.0,0.0,3,"['医药生物', '计算机', '钢铁']",1.176680143313335
2024-02-19,long,0.0,0.0,3,"['医药生物', '家用电器', '电子']",1.176680143313335
2024-02-26,long,0.0,0.0,1,['电子'],1.176680143313335
2024-03-04,long,0.0,0.0,1,['建筑材料'],1.176680143313335
2024-03-11,long,0.9389987715288539,0.9389987715288539,5,"['医药生物', '基础化工', '电力设备', '钢铁', '银行']",1.1877291554038711
2024-03-18,long,0.0,0.0,1,['基础化工'],1.1877291554038711
2024-03-25,long,0.12196264566577408,0.12196264566577408,3,"['有色金属', '电子', '非银金融']",1.1891777413051454
2024-04-01,long,0.0,0.0,3,"['汽车', '电子', '通信']",1.1891777413051454
2024-04-08,long,0.0,0.0,2,"['建筑材料', '钢铁']",1.1891777413051454
2024-04-15,long,-1.738297272620215,-1.738297272620215,3,"['公用事业', '有色金属', '电子']",1.1685062970614315
2024-04-22,long,-2.572774516274201,-2.572774516274201,1,['有色金属'],1.1384432648295757
2024-04-29,long,0.18014419050804698,0.18014419050804698,3,"['国防军工', '煤炭', '计算机']",1.1404941042333963
2024-05-06,long,0.0,0.0,4,"['交通运输', '公用事业', '家用电器', '电子']",1.1404941042333963
2024-05-13,long,-0.48339681524948164,-0.48339681524948164,4,"['农林牧渔', '汽车', '计算机', '非银金融']",1.134980992055424
2024-05-20,long,-3.786956711030187,-3.786956711030187,2,"['传媒', '通信']",1.091999753207864
2024-05-27,long,2.424504311201159,2.424504311201159,2,"['国防军工', '家用电器']",1.1184753343026947
2024-06-03,long,-1.384589411768411,-1.384589411768411,2,"['基础化工', '煤炭']",1.1029890432506984
2024-06-10,long,0.0,0.0,2,"['交通运输', '通信']",1.1029890432506984
2024-06-17,long,-1.4607004007069935,-1.4607004007069935,2,"['计算机', '非银金融']",1.086877677876181
2024-06-24,long,0.0,0.0,1,['交通运输'],1.086877677876181
2024-07-01,long,0.0,0.0,1,['食品饮料'],1.086877677876181
2024-07-08,long,0.0,0.0,3,"['家用电器', '房地产', '钢铁']",1.086877677876181
2024-07-15,long,0.0,0.0,2,"['公用事业', '汽车']",1.086877677876181
2024-07-22,long,-3.1084379845363386,-3.1084379845363386,2,"['计算机', '银行']",1.0530927592916313
2024-07-29,long,3.7317381242091052,3.7317381242091052,2,"['传媒', '基础化工']",1.0923914232734027
