,CSI300,SPX,HSI,CBCE,NHCI,GC
2012-01-20,2504.086,205.57028828752772,113.78320246426811,111.7881,1392.353,208.2462459999831
2012-01-30,2460.72,206.495583277405,112.282045590688,111.8895,1389.453,209.38101116890974
2012-01-31,2464.26,206.62240063945987,110.78915259834096,111.93,1393.179,207.0830915035
2012-02-01,2428.994,207.21788949993916,108.03043173012298,111.8481,1386.025,208.54275966691694
2012-02-02,2486.238,206.78262457973221,109.30335433988647,111.8161,1392.402,206.83483277496552
2012-02-03,2506.09,208.07175972759927,107.51523963285159,111.8338,1396.992,207.95759257844097
2012-02-06,2504.322,210.39951077291462,107.32352796332773,111.7422,1410.308,209.15197441084828
2012-02-07,2457.954,210.50779483842575,108.3284841883752,111.7269,1400.789,210.69176282039015
2012-02-08,2528.236,209.52437369609234,108.16329042349307,111.6122,1420.106,210.4591502372039
2012-02-09,2529.231,208.0358742295329,109.30942949554361,111.5268,1411.347,210.14888399011392
2012-02-10,2533.624,208.69064166777594,107.8179936627382,111.5622,1405.945,208.94369705933747
2012-02-13,2531.981,208.41598881071076,107.53422101593478,111.6437,1405.727,209.26816208143032
2012-02-14,2522.107,208.25220243726866,108.46495177648822,111.656,1399.392,209.41327632682265
2012-02-15,2549.607,208.69833442966183,108.16935484990044,111.5909,1398.219,211.49845729593838
2012-02-16,2536.074,209.36188916972935,106.23196227511242,111.5357,1380.783,211.90028534656884
2012-02-17,2537.086,208.24399567155191,107.41301426086495,111.4581,1387.878,211.12653635264192
2012-02-20,2540.706,206.3313450000064,106.79913792485824,111.6058,1391.768,211.52885442234012
2012-02-21,2562.453,201.66007236939572,107.67518761343335,111.5784,1403.368,209.9425423560478
2012-02-22,2597.476,200.82527693349087,108.49140857946173,111.5581,1407.283,211.651874911189
2012-02-23,2606.256,199.54609422491964,107.76067232099824,111.5648,1406.635,211.10981594115376
2012-02-24,2648.017,199.32669937350502,109.04578492158485,111.5797,1403.172,209.23677131411802
2012-02-27,2656.573,199.19611653122925,109.59083770065783,111.4724,1411.355,208.81152877633875
2012-02-28,2662.463,202.36330773572746,112.26927927275585,111.3658,1420.365,207.71288816135973
2012-02-29,2634.143,201.49751167455378,109.23862412395793,111.3612,1422.438,208.77187723539555
2012-03-01,2633.345,201.07211829900348,108.2874953421894,111.3557,1410.68,209.431909970532
2012-03-02,2679.934,199.53723344134988,109.85200010136494,111.3328,1421.539,208.69615163448665
2012-03-05,2662.698,200.1039958334708,108.93578262382549,111.3101,1416.844,210.95931675228908
2012-03-06,2621.052,197.51113322853215,111.23927608440547,111.3627,1409.07,210.975822304813
2012-03-07,2603.005,196.50536473729593,109.42652664157393,111.4126,1396.892,211.80929566271774
2012-03-08,2635.791,195.62617021279743,108.91185139866325,111.4512,1400.019,211.31364765417436
2012-03-09,2664.302,195.0901256983836,108.78850137709317,111.457,1418.692,213.8869198554466
2012-03-12,2654.402,193.5992105507941,108.6438626555856,111.4715,1417.599,213.88060236738684
2012-03-13,2681.073,196.24123869807102,108.52230476707535,111.4777,1425.18,213.19259688142438
2012-03-14,2605.106,191.90996979192496,106.73294177871982,111.4585,1418.171,212.68196950389307
2012-03-15,2585.546,194.4891098315504,104.30749955371272,111.43,1417.736,213.26436587855028
2012-03-16,2623.52,191.54911555456437,104.38169675568159,111.4597,1418.718,211.29980316528662
2012-03-19,2630.013,190.50014334609006,105.75738516454763,111.4322,1415.987,212.35638694437924
2012-03-20,2584.445,191.83109970727102,106.39270449792464,111.3913,1410.517,215.96434597548716
2012-03-21,2587.793,191.12669701929258,106.17775130129165,111.3578,1412.518,215.00622649121465
2012-03-22,2583.747,191.91481439058992,106.09558919262265,111.3404,1406.984,216.82219837518772
2012-03-23,2552.94,192.68103562781022,105.99784656260849,111.3835,1412.566,216.8357769656036
2012-03-26,2555.442,193.7973720099122,103.30994419758306,111.3797,1415.193,218.29469930621866
2012-03-27,2547.143,195.12313929698456,103.29798987025114,111.3687,1420.86,219.47166648019075
2012-03-28,2474.9,198.6390801830348,101.558405690843,111.4135,1413.746,219.28862198798535
2012-03-29,2443.122,196.8890329802946,101.85803914954559,111.4545,1405.419,219.97912702003015
2012-03-30,2454.899,193.30745402199366,99.59171593470313,111.4673,1404.736,218.85628354996234
2012-04-05,2512.832,193.64448739008486,96.23715670455498,111.4837,1416.465,219.84947449466324
2012-04-06,2519.83,191.60779919457607,94.84949165501922,111.4739,1424.766,218.9252645157705
2012-04-09,2495.146,192.53483166192976,95.7398266906568,111.4161,1422.687,218.84660549303572
2012-04-10,2519.788,191.73367152477812,95.77880439761233,111.4213,1424.188,217.17960220660748
2012-04-11,2520.036,189.51996346270664,96.47046284750034,111.4409,1408.561,219.89372907560983
2012-04-12,2570.436,189.68890798220247,97.91313419542078,111.4188,1413.69,224.64086184556766
2012-04-13,2580.454,187.60985349846484,99.4964601305124,111.3979,1411.841,223.08869973351628
2012-04-16,2574.044,186.36567659373452,100.59537482068059,111.3748,1398.904,220.10640462463735
2012-04-17,2541.883,182.96774155054206,100.89967237839663,111.3835,1397.264,220.30984036177017
2012-04-18,2599.908,183.8306495518393,99.93660594240382,111.3798,1408.295,217.70575070032942
2012-04-19,2596.056,183.55500042573826,102.40608580276404,111.3658,1406.457,220.58355664985788
2012-04-20,2626.839,182.69962648033538,101.01146358214719,111.4032,1406.598,221.1111867908097
2012-04-23,2606.038,181.61649998185615,99.97794697864528,111.41,1402.531,222.329103429451
2012-04-24,2604.866,181.6429674832692,100.86435363722434,111.4526,1397.917,221.74585800453582
2012-04-25,2625.99,182.94561196556646,102.84063593505567,111.4483,1398.816,222.89346007137087
2012-04-26,2631.487,180.85559553046738,102.09400840598639,111.4718,1404.956,223.83000157050094
2012-04-27,2626.157,181.07869021645874,103.2867468066202,111.4757,1404.657,224.07302853525763
2012-05-02,2683.487,178.79011901084905,105.84516737161078,111.4954,1404.599,226.71023831895187
2012-05-03,2691.518,178.11014174329307,107.49861179190667,111.5043,1394.546,228.0414730990394
2012-05-04,2715.879,179.38394985172133,107.91104987355986,111.5076,1398.617,230.0024989386718
2012-05-07,2717.778,178.77086760055045,108.62195240226723,111.4991,1385.4,231.02312888739473
2012-05-08,2709.116,177.97051856831808,110.31285085095823,111.4933,1384.785,232.56766405117003
2012-05-09,2657.514,178.85907134143716,110.31524427921349,111.5238,1373.93,230.52508337865402
2012-05-10,2657.214,178.5404887049872,109.43007343882138,111.5931,1377.779,230.63458990056392
2012-05-11,2636.917,177.9843249784146,108.29335405294567,111.7511,1357.291,232.06772523894222
2012-05-14,2615.534,178.68006497884468,105.54934092314265,112.0721,1339.642,228.55623239275005
2012-05-15,2617.374,178.9057678808111,107.19989760317384,112.3628,1336.294,227.3850602617169
2012-05-16,2574.647,181.14948685148505,105.21795147716635,112.5215,1315.71,227.03681558079313
2012-05-17,2613.942,180.74741949325326,106.91372369624916,112.4548,1331.66,230.22968503114666
2012-05-18,2573.976,181.1060770835197,105.53530895811029,112.5698,1323.549,228.0357233145433
2012-05-21,2587.231,179.2688655230785,102.24073891179863,112.4927,1337.067,225.8181213420229
2012-05-22,2627.525,176.6459216723554,101.19502837698435,112.5058,1332.292,227.43949685106654
2012-05-23,2616.869,176.23882542530768,100.75434385732645,112.529,1313.09,226.98634785624517
2012-05-24,2595.26,174.52665897568355,101.49543743963699,112.6925,1316.908,228.72565295449735
2012-05-25,2573.103,175.23381789412753,101.9906295681845,112.9483,1316.923,231.61387688611546
2012-05-28,2614.689,173.02159876680312,101.48438026396536,112.9332,1326.275,232.0245677737918
2012-05-29,2650.854,175.28193730663273,99.76341902369767,112.8678,1331.693,231.74454338072152
2012-05-30,2642.258,174.64844886994013,99.75545098400474,112.8426,1322.509,231.94066155824095
2012-05-31,2632.042,175.30919410796676,98.50549501676163,112.908,1314.19,230.2533494766866
2012-06-01,2632.998,173.36801597557235,97.11159922096189,112.9532,1304.939,230.39452944698436
2012-06-04,2559.026,171.87049162133613,97.19639360464242,112.9486,1275.826,231.8456414863557
2012-06-05,2558.842,172.37614287576602,98.25285618618003,112.9448,1288.179,232.7833705307186
2012-06-06,2557.401,173.69339299529344,101.63011442834828,112.9472,1290.182,233.6770839468521
2012-06-07,2542.184,172.62050847530008,100.70160776751639,112.9187,1293.595,235.5955441292251
2012-06-08,2524.329,171.6050511744977,99.38563275715839,113.2178,1282.993,234.1500785906101
2012-06-11,2558.265,171.84941681882617,97.62288739095132,113.0355,1303.187,236.21897499981176
2012-06-12,2540.178,169.76330638133743,95.89626174646769,112.9977,1292.07,236.07804505516617
2012-06-13,2580.636,169.14279235983219,95.51288051088622,112.9357,1291.677,236.75345802386295
2012-06-14,2560.421,169.86559247957436,96.36385887853575,112.8873,1288.315,235.7971266775915
2012-06-15,2568.054,172.0350644403957,96.20426417552247,112.9012,1302.05,236.05395392875886
2012-06-18,2581.212,170.92700721605053,98.47288553275256,112.8105,1306.874,236.2208352133469
2012-06-19,2558.621,172.74764445995442,100.62758446345693,112.7664,1307.636,237.84173859346146
2012-06-20,2552.611,173.66848439849753,99.41801306070828,112.7406,1317.461,238.10700223562304
2012-06-21,2512.185,171.02683640373465,98.19682463346163,112.7612,1300.779,237.0833701567781
2012-06-25,2456.518,169.0383887968841,98.11742934834744,112.8031,1300.662,237.8389697103758
2012-06-26,2454.915,168.5390776357805,97.36522570753236,112.8263,1296.135,237.96482652141356
2012-06-27,2447.195,168.5305184725752,96.07917711095708,112.9055,1294.128,237.8700452600895
2012-06-28,2425.729,169.50522619022738,96.39322793357553,112.9374,1300.575,237.5738226511844
2012-06-29,2461.612,167.94001903460435,98.69237056608404,112.9411,1310.632,237.39265965556902
2012-07-02,2465.238,167.31813207450648,99.98398876088551,112.9264,1315.402,237.46402890143773
2012-07-03,2468.721,170.5538401341466,99.30507571777136,112.9471,1331.512,237.12502949590024
2012-07-04,2464.919,171.13257548932722,99.27579922145082,112.9628,1334.843,237.63642358128152
2012-07-05,2430.37,169.22200203275443,99.91715529834923,112.9983,1341.942,238.17867168711965
2012-07-06,2472.614,167.10601043762398,97.82227705534714,113.1459,1336.17,239.0157556517781
2012-07-09,2416.036,166.41136143693754,97.25116281076355,113.2018,1337.968,238.3182057668395
2012-07-10,2406.706,164.85121832449283,98.68061639569807,113.2337,1329.756,237.99089241527759
2012-07-11,2425.572,161.69129234942812,100.36529138492362,113.2685,1327.261,241.09943364946358
2012-07-12,2449.181,160.24152037098892,99.9221753280945,113.2732,1324.57,242.76367850663956
2012-07-13,2450.633,160.97634544148644,99.71616405582216,113.2648,1337.516,243.8081980274421
2012-07-16,2399.731,162.10049747519088,99.78466862988297,113.2182,1346.268,243.05151496191576
2012-07-17,2414.201,161.32399380618347,98.05974113554271,113.1898,1333.911,241.01184186685575
2012-07-18,2414.335,161.34945143493727,102.25304434171207,113.1714,1329.803,240.1279659604195
2012-07-19,2424.322,161.3355451267929,102.752146950311,113.1672,1336.187,238.4399192945564
2012-07-20,2398.455,160.27281740993593,103.3983523789605,113.1719,1327.903,237.90580509037193
2012-07-23,2365.431,157.59534187950575,107.09734814596104,113.1744,1303.319,236.29102958131173
2012-07-24,2375.992,156.60626121454243,107.76404350396491,113.158,1295.559,236.36277290999104
2012-07-25,2360.083,158.66976344586448,110.06507604718618,113.1372,1285.617,238.05065161096448
2012-07-26,2347.488,159.97882256371707,110.76809823235838,113.1169,1289.572,239.12723349215509
2012-07-27,2349.108,161.00318883280846,108.72623269302393,113.1099,1302.081,239.28377748668734
2012-07-30,2335.793,163.1213318217907,108.12224254411204,113.0832,1301.49,240.47069889972127
2012-07-31,2332.922,160.83787982872147,111.07071312840398,113.0219,1307.819,239.63356063336727
2012-08-01,2358.651,160.3839182489601,111.30344340614764,113.0002,1303.903,240.43372618536
2012-08-02,2334.882,160.45849630427537,112.28489447544929,112.98,1298.139,241.9639662741764
2012-08-03,2353.737,161.70705459250655,110.58809005371417,112.9588,1295.151,239.1804365050398
2012-08-06,2385.611,161.1326226066931,110.64008811961999,112.8871,1302.018,240.1909936976625
2012-08-07,2388.873,161.4285280886212,110.55141600436758,112.8028,1306.9,239.87732506482047
2012-08-08,2389.795,164.29288089181387,112.43947799638954,112.727,1298.15,242.5526801460114
2012-08-09,2411.7,165.71102678058884,113.50087679965735,112.7706,1311.327,244.01983042977133
2012-08-10,2399.751,165.60896184249506,112.05553388352394,112.7691,1307.075,242.2197587064228
2012-08-13,2351.931,164.66772622441835,114.23465082195818,112.7472,1298.089,245.48301430856654
2012-08-14,2357.016,163.38288024346835,113.36471371396053,112.722,1295.768,245.43701797683025
2012-08-15,2331.615,165.36870668905863,114.44253295167464,112.6759,1301.822,245.28844458553544
2012-08-16,2319.67,167.4458256647837,114.71305676187707,112.6459,1298.197,244.2871984857862
2012-08-17,2313.476,164.334843790086,116.1383376692558,112.6336,1302.007,244.6997209275028
2012-08-20,2301.788,164.73963531277468,118.08705378576059,112.5238,1299.533,243.77319402376366
2012-08-21,2313.703,163.85512113503214,115.70548831392571,112.4758,1306.311,245.90806437256242
2012-08-22,2295.586,162.47349621260017,114.08863478283531,112.3566,1306.727,243.94684628113464
2012-08-23,2302.199,161.08197576511202,113.97731001959181,112.3441,1313.398,241.79730134644828
2012-08-24,2275.677,162.00962684297528,114.00107849373377,112.3967,1309.539,239.60926156400876
2012-08-27,2228.204,163.63946000628152,112.98229353093343,112.3519,1319.906,239.00883139139663
2012-08-28,2238.411,163.86164452951192,113.09868398359453,112.3031,1307.564,240.00847464769316
2012-08-29,2214.814,165.46644644153326,113.50471828442312,112.2146,1303.067,241.01013472881948
2012-08-30,2211.37,162.94916632585083,113.87313005805177,112.1821,1310.1,237.9020149051468
2012-08-31,2204.868,161.67020831239302,114.29893877223978,112.1754,1302.968,239.5290052691858
2012-09-03,2228.369,161.5849065712813,114.6041709412553,112.1916,1315.572,242.01452712820392
2012-09-04,2204.407,164.89490064520362,115.80110508141077,112.2278,1309.102,243.49032508022964
2012-09-05,2199.875,165.58586715376927,115.51065159562593,112.226,1300.04,243.185380974846
2012-09-06,2217.823,167.01721255336133,114.02751077193076,112.2168,1305.408,242.0652905475439
2012-09-07,2317.179,167.87875839645642,115.57826587205855,112.1365,1313.521,243.7831069427205
2012-09-10,2326.666,166.5643157670537,116.90132191936182,112.0085,1340.866,242.28391930144278
2012-09-11,2311.89,168.5888822491044,118.7125596011116,111.9638,1340.045,244.34968414157598
2012-09-12,2320.071,168.85135319614352,121.13176098094421,111.8441,1344.716,241.64922548032467
2012-09-13,2298.461,168.5304219248206,122.44583342778401,111.8252,1337.988,241.7983965310878
2012-09-14,2315.542,169.3735881772397,122.28783105816001,111.6285,1372.068,236.58106552452324
2012-09-17,2258.705,168.88129608464635,122.09407767284455,111.5309,1363.45,235.32659842390856
2012-09-18,2235.239,168.3162179931004,118.92984499644086,111.5896,1361.035,236.51948772027626
2012-09-19,2246.236,170.88880767974607,117.49038420944093,111.5844,1369.624,238.7369409284891
2012-09-20,2195.951,169.17551063676265,116.21811061200904,111.5909,1349.8,236.00875845288257
2012-09-21,2199.063,170.65445913481847,113.66732921063839,111.6407,1349.894,235.6300517397151
2012-09-24,2215.516,172.10259468210526,116.49678160750439,111.6231,1336.864,235.24178249570036
2012-09-25,2210.154,174.06373416056184,115.4447622210713,111.704,1339.247,236.0854854018
2012-09-26,2184.891,175.84011530592102,115.64813998824425,111.7569,1335.409,237.70610311346337
2012-09-27,2251.717,175.2832198114877,115.63686113862919,111.7843,1338.005,236.48821153452556
2012-09-28,2293.106,177.58174457127257,115.62979291212238,111.7988,1351.377,236.171938994784
2012-10-08,2270.054,177.2751944619555,112.73543752140908,111.8295,1338.833,232.2122950580349
2012-10-09,2320.157,176.18388134323914,112.19353216695156,111.8152,1355.807,230.76396812287405
2012-10-10,2324.117,177.78684717577963,112.29087007231729,111.8255,1354.072,231.5845185248666
2012-10-11,2302.533,177.10631676049,111.06277503100523,111.8753,1351.395,229.5930616037313
2012-10-12,2304.531,176.90489201310083,111.85873071813481,111.9566,1348.346,227.4872585674526
2012-10-15,2294.857,177.89568180836187,112.14976974039381,111.9724,1337.086,228.44960890209452
2012-10-16,2298.162,177.91147503742764,112.37493457439595,111.9465,1343.695,229.03464888163373
2012-10-17,2300.803,178.68569016240494,109.94679081874423,111.9205,1346.663,229.78263747172133
2012-10-18,2336.077,179.11424460980322,110.33181454847183,111.9025,1354.435,230.32213903552412
2012-10-19,2332.47,176.55557754322135,110.3374946422642,111.8647,1342.092,232.2987284846708
2012-10-22,2341.592,175.49675855394798,112.89146868393563,111.8676,1344.498,231.0563745262597
2012-10-23,2312.077,175.15429936661351,112.3884870884734,111.8286,1329.09,229.68810226897057
2012-10-24,2307.779,176.3601897277662,113.38458000366134,111.796,1337.14,231.09520871645674
2012-10-25,2291.239,175.3139094315197,113.95949983024826,111.746,1338.961,233.57964911816228
2012-10-26,2247.907,175.96583888440924,114.39940788107188,111.7065,1330.768,236.7563670230334
2012-10-29,2235.854,175.9356070251439,115.41341895834663,111.7035,1323.388,237.71433768180623
2012-10-30,2239.882,176.7296140825478,115.80798072101648,111.7388,1323.363,237.87920106654755
2012-10-31,2254.82,179.2035947240893,113.67439641479787,111.731,1328.959,236.92108952048946
2012-11-01,2297.884,179.39017074598453,114.35636536403253,111.6894,1337.054,240.75856623189588
2012-11-02,2306.774,178.97803428880871,115.49551250086321,111.701,1329.964,241.52543284754876
2012-11-05,2301.88,177.19965216809146,116.95912113364994,111.7075,1317.028,240.94051744008058
2012-11-06,2292.206,177.15838530501617,115.1761546300552,111.7241,1322.332,240.90790286885505
2012-11-07,2287.505,180.349319300177,114.74319881152178,111.7324,1325.218,241.11322141486022
2012-11-08,2245.405,181.7192552922365,117.0892378550421,111.7387,1316.776,240.8804954540945
2012-11-09,2240.924,181.59681168351668,119.6088718536964,111.7472,1319.645,239.99064626866956
2012-11-12,2251.848,181.18655206991355,121.34621596151493,111.7613,1313.684,239.02251635596673
2012-11-13,2212.44,183.61269205218142,122.24510067305481,111.7869,1309.415,237.32493621449805
2012-11-14,2223.11,183.50058701887116,120.12220538414431,111.817,1318.963,234.6591897611397
2012-11-15,2193.623,184.7962275715111,120.53684913006228,111.8246,1317.935,233.4863962641448
2012-11-16,2177.24,184.67570632868862,120.41216212329174,111.8686,1315.256,234.49257997401233
2012-11-19,2174.985,184.09881930958116,121.8415180984521,111.8958,1317.27,232.0148570953503
2012-11-20,2164.881,185.62092077819236,122.94937719648662,111.9035,1318.892,232.7095635984422
2012-11-21,2194.896,185.2729750412927,122.40884644376493,111.8913,1320.069,232.42467396725397
2012-11-22,2177.546,186.41318822481935,124.91345249803607,111.8556,1321.692,234.4531479017788
2012-11-23,2192.676,184.15209934165216,125.65265798971683,111.8332,1324.733,237.13733461502903
2012-11-26,2175.599,183.64766629819547,124.24800423631798,111.7886,1324.302,238.815938742305
2012-11-27,2150.638,184.05041255600293,124.02967074111703,111.7738,1319.962,238.7964726965059
2012-11-28,2129.161,184.399954220817,122.708000698367,111.7539,1315.792,237.21091059312397
2012-11-29,2115.676,185.2159706597453,120.38446595368426,111.748,1312.464,239.38964200073093
2012-11-30,2139.661,184.79140203188317,120.74300821939414,111.7434,1322.347,239.85625229035935
2012-12-03,2108.85,185.576961734642,119.94734358829655,111.7467,1333.672,243.31257635805144
2012-12-04,2131.473,186.74877371349416,121.19275893039317,111.7362,1330.427,241.62527123441063
2012-12-05,2207.878,185.3690717881974,122.29063868644141,111.7163,1339.29,241.66008507609257
2012-12-06,2203.602,188.33048611504952,124.87727765758328,111.7123,1336.705,243.50956811893417
2012-12-07,2246.757,189.6122924704267,123.70203045558574,111.7055,1343.639,242.47935340188826
2012-12-10,2271.046,190.7429960721482,122.02019174622478,111.6964,1353.672,242.2173224807799
2012-12-11,2258.5,187.55926948543845,121.57602349001584,111.6293,1349.081,241.61803520983068
2012-12-12,2267.767,187.97768907671477,124.28097023395985,111.6336,1350.963,240.26982215030102
2012-12-13,2242.635,188.30871240042072,123.25598985345643,111.6405,1345.171,239.90840289255254
2012-12-14,2355.865,188.64238116620916,123.23267732369199,111.6325,1358.599,240.75662256005623
2012-12-17,2366.7,185.78410335436942,125.5787057067987,111.6023,1369.092,241.24310320932062
2012-12-18,2368.12,184.42167465622296,126.81978880149435,111.6068,1367.234,242.72968377253744
2012-12-19,2371.109,184.1490261490616,127.96689423086814,111.5904,1363.074,245.38527639561147
2012-12-20,2384.816,181.98804398389595,126.85090324255657,111.5677,1352.217,245.05170327912973
2012-12-21,2372.002,181.52463370013564,126.22043839608904,111.55,1349.91,244.84240209071473
2012-12-24,2381.217,179.61351690767964,126.13429770219251,111.5465,1351.909,245.19327259834017
2012-12-25,2448.395,176.59380471183624,124.0998638834168,111.5637,1357.125,246.5476158499966
2012-12-26,2457.619,179.77359830465548,123.93796828507782,111.5763,1360.746,244.81761634858853
2012-12-27,2444.594,178.25368696291048,125.83932007372884,111.6233,1367.791,244.9694764443011
2012-12-28,2480.049,177.41564486230078,123.81549884558265,111.6475,1371.887,244.61898121931344
2012-12-31,2522.952,179.95294815754787,126.60299258685734,111.6566,1378.972,245.14505668246517
2013-01-04,2524.409,182.1087635594798,127.68846371703191,111.6341,1381.294,244.21396550299957
2013-01-07,2535.985,179.89593548520952,126.35538618556792,111.7496,1382.602,244.05467226796236
2013-01-08,2525.33,176.5301505189187,126.61225216816851,111.7902,1384.387,245.75791340121697
2013-01-09,2526.126,176.3359974527351,127.16031133603263,111.8525,1379.797,245.98219889836298
2013-01-10,2530.569,174.89656441540996,125.97639116024749,111.8434,1383.418,247.32452860107958
2013-01-11,2483.23,175.70320192570108,126.1774666770688,111.8252,1370.522,244.7874235962612
2013-01-14,2577.725,175.58080042831472,127.91393829903801,111.8497,1380.485,246.02168850468277
2013-01-15,2595.856,172.91811359717795,125.66858074105723,111.8757,1371.644,246.30613352877768
2013-01-16,2577.092,172.16129357122577,127.29126055790039,111.8799,1373.412,247.81090185927656
2013-01-17,2552.758,171.48603861165182,130.12447971159912,111.9084,1373.255,247.58679501108708
2013-01-18,2595.439,169.6994878038805,130.89845706965863,111.9838,1386.461,248.57182557895774
2013-01-21,2610.898,169.94668396219913,130.47749407120367,112.0402,1380.496,247.57812626793995
2013-01-22,2596.898,169.37079716387115,132.85309700816265,112.0717,1387.315,245.5247747618321
2013-01-23,2607.456,167.76041104383123,134.22605374399518,112.1136,1389.745,244.64361075729911
2013-01-24,2582.755,167.27816972599385,134.84207078426903,112.1039,1381.085,246.70354502595052
2013-01-25,2571.674,169.14373083805728,137.05889865680825,112.1264,1384.89,248.35296211838136
2013-01-28,2651.863,168.70289609644803,139.248104082158,112.11,1384.148,248.0071838118831
2013-01-29,2675.866,167.96514784480166,137.70003373265928,112.1118,1390.142,245.18776001003272
2013-01-30,2688.711,168.76556361734995,139.07635747301725,112.1271,1398.878,243.91365534333983
2013-01-31,2686.882,172.25030816119653,138.0069671365564,112.1472,1406.434,243.54288159738314
2013-02-01,2743.324,173.5878440780434,138.58137892990158,112.1696,1408.694,241.32355766194104
2013-02-04,2748.028,176.32651446102315,137.6088937518648,112.1873,1416.644,243.6327642286146
2013-02-05,2771.675,174.6523571694272,136.70978809709933,112.2298,1410.401,243.49812587225247
2013-02-06,2775.844,173.46657286341923,136.09994278522157,112.2517,1407.838,244.59073212873844
2013-02-07,2759.87,172.11692194914986,136.60485730603372,112.2798,1401.88,245.1715513698173
2013-02-08,2771.725,170.1998659960743,137.7485728335194,112.3188,1401.053,243.90700156832708
2013-02-18,2737.471,164.2260125321726,144.99191562968332,112.4044,1384.54,243.62354418817577
2013-02-19,2685.606,164.29797120386718,145.78506440417334,112.4419,1386.906,243.34987693998795
2013-02-20,2702.635,165.13671443621138,145.41800624754256,112.5168,1386.171,244.0786150975933
2013-02-21,2610.549,167.93704132331214,147.70982737319738,112.5498,1365.923,246.28711781261612
2013-02-22,2596.604,167.78037129264908,147.90315363437662,112.5513,1367.987,246.82147893369074
2013-02-25,2604.96,168.6821716078156,146.03118751359182,112.5194,1357.232,246.97372599262732
2013-02-26,2567.595,169.71488825816363,145.56913593006416,112.4667,1343.033,245.62963469673224
2013-02-27,2594.677,169.48505869427214,147.05075908647675,112.4793,1350.952,247.83236103723613
2013-02-28,2673.327,167.9530871116211,148.09920314310483,112.3863,1358.202,246.01480523617062
2013-03-01,2668.836,168.3863866638447,151.8107804661396,112.3957,1345.112,246.05758181649594
2013-03-04,2545.715,171.33661806517065,150.19092675983578,112.4373,1334.4,247.07822196749194
2013-03-05,2622.807,170.40864338313378,152.4845240905466,112.4542,1345.578,248.597054998325
2013-03-06,2650.202,171.38893560337524,149.78712321131604,112.4653,1342.355,250.5613048259401
2013-03-07,2619.479,174.31436281659575,148.53234445074784,112.4643,1335.703,252.9445572671425
2013-03-08,2606.927,174.37448238538914,152.40384835956894,112.4433,1339.572,252.37819262950705
2013-03-11,2592.372,176.24828946429574,154.42923739974924,112.4066,1333.718,251.46522602272478
2013-03-12,2555.615,176.3758386062872,153.6511505847725,112.4106,1323.323,251.47686583796417
2013-03-13,2527.486,176.5150739158312,152.73006100266514,112.4059,1321.858,250.70972460842395
2013-03-14,2534.273,178.1501171348935,152.6019021198678,112.3833,1312.492,249.63170107203746
2013-03-15,2539.873,178.12501228959016,151.57064307517857,112.3758,1325.052,253.3061947816739
2013-03-18,2502.493,179.20109443622417,152.46355230282904,112.3652,1304.287,251.7369164496432
2013-03-19,2525.097,181.7585656813393,152.60148841305482,112.3643,1308.9,253.22581815133685
2013-03-20,2610.174,179.3868613914496,150.2968196397366,112.3722,1316.102,251.83921037980284
2013-03-21,2614.988,176.6061088775122,149.80363329640508,112.3643,1321.365,251.4636152431766
2013-03-22,2618.308,176.47653467458304,148.10461922580674,112.3615,1315.83,253.66201848004576
2013-03-25,2613.097,176.73154266918468,149.27149935851833,112.3668,1318.4,252.1140615323759
2013-03-26,2575.05,177.54969415244454,149.22942748456492,112.3585,1313.559,251.30603296839803
2013-03-27,2583.53,176.55107009790476,148.09240309524714,112.3721,1310.239,251.16363491659274
2013-03-28,2499.302,176.2704736777823,147.31041085407855,112.4224,1300.001,251.36847860215116
2013-03-29,2495.083,178.35060894889457,144.53197582954311,112.4408,1293.574,251.47251875621635
2013-04-01,2493.187,178.4733562899353,145.90889248412046,112.5144,1275.267,251.15470886221968
2013-04-02,2486.391,179.35968262094926,147.2336916715787,112.6177,1285.43,252.351345556416
2013-04-03,2483.547,176.9085702535472,146.6747768461091,112.6977,1278.716,254.4723485295447
2013-04-08,2472.299,175.83585220952182,145.00211521051193,112.797,1288.589,262.53674992105147
2013-04-09,2489.43,176.84354355190445,144.83016380888998,112.866,1290.212,261.52694555073805
2013-04-10,2485.309,178.20588289555386,144.5914597265251,112.9164,1294.851,258.6667056904043
2013-04-11,2477.876,178.8630545078754,146.38293412280086,112.9005,1285.783,258.25070676732264
2013-04-12,2462.112,177.93237277377176,147.85042150995642,112.9191,1286.28,255.93834539039193
2013-04-15,2436.818,178.11488552624897,146.7573058424342,112.9922,1256.012,253.96094897210492
2013-04-16,2459.592,178.2092940021145,144.042364677387,113.1004,1246.545,256.64555819372856
2013-04-17,2458.473,176.51398963449768,145.04723711155927,113.0805,1235.751,257.90752815891335
2013-04-18,2464.851,175.87773101197058,148.22355266513543,112.9966,1222.197,260.0418524956762
2013-04-19,2533.827,173.91540287723296,147.81531197783403,112.9119,1231.791,260.5477026561688
2013-04-22,2530.67,174.0246393317332,147.81561303795874,112.7777,1211.166,260.5329562728122
2013-04-23,2449.471,175.3285306729178,146.67873464144927,112.7846,1204.464,257.8914733178648
2013-04-24,2495.579,175.53553394296577,148.99847469351525,112.8138,1216.78,257.30894820780776
2013-04-25,2467.875,175.39930150517432,148.09461160437044,112.857,1222.934,258.29012501103
